amenity_id,property_id,amenity
A012212,P03055,CLUBHOUSE
A012213,P03055,GARDEN
A012214,P03055,SECURITY
A012215,P03056,GYM
A012216,P03056,PARKING
A012217,P03056,GARDEN
A012218,P03056,AIR_CONDITIONING
A012219,P03056,SECURITY
A012220,P03056,LIFT
A012221,P03057,GARDEN
A012222,P03057,SWIMMING_POOL
A012223,P03057,GYM
A012224,P03057,PARKING
A012225,P03057,CLUBHOUSE
A012226,P03057,LIFT
A012227,P03058,GYM
A012228,P03058,AIR_CONDITIONING
A012229,P03059,SECURITY
A012230,P03059,WIFI
A012231,P03059,SWIMMING_POOL
A012232,P03059,AIR_CONDITIONING
A012233,P03059,LIFT
A012234,P03060,LIFT
A012235,P03060,AIR_CONDITIONING
A012236,P03060,PARKING
A012237,P03060,WIFI
A012238,P03061,GYM
A012239,P03061,AIR_CONDITIONING
A012240,P03061,PARKING
A012241,P03062,PARKING
A012242,P03062,CLUBHOUSE
A012243,P03063,GYM
A012244,P03063,LIFT
A012245,P03063,SECURITY
A012246,P03063,CLUBHOUSE
A012247,P03063,WIFI
A012248,P03063,PARKING
A012249,P03064,AIR_CONDITIONING
A012250,P03064,SECURITY
A012251,P03064,GARDEN
A012252,P03064,GYM
A012253,P03064,CLUBHOUSE
A012254,P03064,LIFT
A012255,P03065,WIFI
A012256,P03065,GARDEN
A012257,P03065,PARKING
A012258,P03065,POWER_BACKUP
A012259,P03066,SECURITY
A012260,P03066,GARDEN
A012261,P03066,CLUBHOUSE
A012262,P03066,PARKING
A012263,P03066,LIFT
A012264,P03067,SWIMMING_POOL
A012265,P03067,LIFT
A012266,P03067,CLUBHOUSE
A012267,P03068,CLUBHOUSE
A012268,P03068,PARKING
A012269,P03068,LIFT
A012270,P03069,AIR_CONDITIONING
A012271,P03069,PARKING
A012272,P03069,WIFI
A012273,P03070,SECURITY
A012274,P03070,CLUBHOUSE
A012275,P03071,GARDEN
A012276,P03071,SWIMMING_POOL
A012277,P03071,SECURITY
A012278,P03071,LIFT
A012279,P03071,CLUBHOUSE
A012280,P03072,GYM
A012281,P03072,POWER_BACKUP
A012282,P03072,PARKING
A012283,P03073,CLUBHOUSE
A012284,P03073,SECURITY
A012285,P03073,AIR_CONDITIONING
A012286,P03073,GARDEN
A012287,P03073,SWIMMING_POOL
A012288,P03073,LIFT
A012289,P03074,POWER_BACKUP
A012290,P03074,AIR_CONDITIONING
A012291,P03075,AIR_CONDITIONING
A012292,P03075,GARDEN
A012293,P03075,LIFT
A012294,P03075,SWIMMING_POOL
A012295,P03075,POWER_BACKUP
A012296,P03076,SECURITY
A012297,P03076,AIR_CONDITIONING
A012298,P03076,GARDEN
A012299,P03076,LIFT
A012300,P03077,POWER_BACKUP
A012301,P03077,SWIMMING_POOL
A012302,P03077,GYM
A012303,P03077,PARKING
A012304,P03077,SECURITY
A012305,P03077,CLUBHOUSE
A012306,P03078,LIFT
A012307,P03078,GYM
A012308,P03078,PARKING
A012309,P03079,GYM
A012310,P03079,CLUBHOUSE
A012311,P03080,SECURITY
A012312,P03080,LIFT
A012313,P03080,PARKING
A012314,P03081,SECURITY
A012315,P03081,GARDEN
A012316,P03081,SWIMMING_POOL
A012317,P03081,WIFI
A012318,P03081,POWER_BACKUP
A012319,P03082,GYM
A012320,P03082,AIR_CONDITIONING
A012321,P03082,WIFI
A012322,P03082,CLUBHOUSE
A012323,P03082,SECURITY
A012324,P03082,LIFT
A012325,P03083,SECURITY
A012326,P03083,SWIMMING_POOL
A012327,P03083,GARDEN
A012328,P03083,LIFT
A012329,P03083,WIFI
A012330,P03083,POWER_BACKUP
A012331,P03084,POWER_BACKUP
A012332,P03084,SWIMMING_POOL
A012333,P03084,LIFT
A012334,P03085,WIFI
A012335,P03085,PARKING
A012336,P03086,PARKING
A012337,P03086,GARDEN
A012338,P03086,GYM
A012339,P03087,POWER_BACKUP
A012340,P03087,SWIMMING_POOL
A012341,P03087,CLUBHOUSE
A012342,P03087,GYM
A012343,P03087,GARDEN
A012344,P03088,POWER_BACKUP
A012345,P03088,SECURITY
A012346,P03089,WIFI
A012347,P03089,POWER_BACKUP
A012348,P03090,LIFT
A012349,P03090,PARKING
A012350,P03090,WIFI
A012351,P03090,AIR_CONDITIONING
A012352,P03090,GARDEN
A012353,P03090,SWIMMING_POOL
A012354,P03091,GARDEN
A012355,P03091,CLUBHOUSE
A012356,P03091,GYM
A012357,P03091,SECURITY
A012358,P03091,SWIMMING_POOL
A012359,P03092,GARDEN
A012360,P03092,POWER_BACKUP
A012361,P03093,PARKING
A012362,P03093,GARDEN
A012363,P03093,GYM
A012364,P03094,AIR_CONDITIONING
A012365,P03094,POWER_BACKUP
A012366,P03094,LIFT
A012367,P03094,GARDEN
A012368,P03094,PARKING
A012369,P03094,SECURITY
A012370,P03095,POWER_BACKUP
A012371,P03095,SWIMMING_POOL
A012372,P03095,AIR_CONDITIONING
A012373,P03095,PARKING
A012374,P03096,SWIMMING_POOL
A012375,P03096,AIR_CONDITIONING
A012376,P03096,GARDEN
A012377,P03096,SECURITY
A012378,P03096,GYM
A012379,P03097,CLUBHOUSE
A012380,P03097,GYM
A012381,P03097,SECURITY
A012382,P03097,WIFI
A012383,P03097,SWIMMING_POOL
A012384,P03097,LIFT
A012385,P03098,LIFT
A012386,P03098,SWIMMING_POOL
A012387,P03098,GYM
A012388,P03098,AIR_CONDITIONING
A012389,P03098,CLUBHOUSE
A012390,P03099,POWER_BACKUP
A012391,P03099,PARKING
A012392,P03100,SWIMMING_POOL
A012393,P03100,POWER_BACKUP
A012394,P03101,AIR_CONDITIONING
A012395,P03101,SWIMMING_POOL
A012396,P03102,GARDEN
A012397,P03102,AIR_CONDITIONING
A012398,P03102,WIFI
A012399,P03103,WIFI
A012400,P03103,GARDEN
A012401,P03103,CLUBHOUSE
A012402,P03103,SWIMMING_POOL
A012403,P03103,GYM
A012404,P03103,PARKING
A012405,P03104,CLUBHOUSE
A012406,P03104,WIFI
A012407,P03104,SECURITY
A012408,P03105,SWIMMING_POOL
A012409,P03105,POWER_BACKUP
A012410,P03105,SECURITY
A012411,P03105,PARKING
A012412,P03106,WIFI
A012413,P03106,GARDEN
A012414,P03106,SWIMMING_POOL
A012415,P03106,GYM
A012416,P03106,LIFT
A012417,P03107,GYM
A012418,P03107,PARKING
A012419,P03107,AIR_CONDITIONING
A012420,P03107,LIFT
A012421,P03108,CLUBHOUSE
A012422,P03108,PARKING
A012423,P03108,GYM
A012424,P03108,SWIMMING_POOL
A012425,P03108,POWER_BACKUP
A012426,P03108,WIFI
A012427,P03109,PARKING
A012428,P03109,WIFI
A012429,P03110,AIR_CONDITIONING
A012430,P03110,POWER_BACKUP
A012431,P03110,GARDEN
A012432,P03110,WIFI
A012433,P03111,SECURITY
A012434,P03111,WIFI
A012435,P03111,PARKING
A012436,P03111,POWER_BACKUP
A012437,P03111,AIR_CONDITIONING
A012438,P03111,GYM
A012439,P03112,POWER_BACKUP
A012440,P03112,CLUBHOUSE
A012441,P03112,AIR_CONDITIONING
A012442,P03112,LIFT
A012443,P03112,WIFI
A012444,P03112,GYM
A012445,P03113,WIFI
A012446,P03113,SECURITY
A012447,P03113,POWER_BACKUP
A012448,P03113,SWIMMING_POOL
A012449,P03114,LIFT
A012450,P03114,GYM
A012451,P03114,PARKING
A012452,P03114,WIFI
A012453,P03114,CLUBHOUSE
A012454,P03114,SECURITY
A012455,P03115,SECURITY
A012456,P03115,PARKING
A012457,P03116,PARKING
A012458,P03116,GYM
A012459,P03116,LIFT
A012460,P03116,WIFI
A012461,P03117,SECURITY
A012462,P03117,PARKING
A012463,P03117,POWER_BACKUP
A012464,P03117,SWIMMING_POOL
A012465,P03117,WIFI
A012466,P03117,CLUBHOUSE
A012467,P03118,LIFT
A012468,P03118,WIFI
A012469,P03118,AIR_CONDITIONING
A012470,P03118,SECURITY
A012471,P03118,CLUBHOUSE
A012472,P03118,GYM
A012473,P03119,GARDEN
A012474,P03119,AIR_CONDITIONING
A012475,P03119,WIFI
A012476,P03119,LIFT
A012477,P03119,POWER_BACKUP
A012478,P03120,SWIMMING_POOL
A012479,P03120,GYM
A012480,P03121,GARDEN
A012481,P03121,AIR_CONDITIONING
A012482,P03121,CLUBHOUSE
A012483,P03121,WIFI
A012484,P03121,GYM
A012485,P03122,POWER_BACKUP
A012486,P03122,GARDEN
A012487,P03122,WIFI
A012488,P03123,CLUBHOUSE
A012489,P03123,WIFI
A012490,P03123,LIFT
A012491,P03123,GARDEN
A012492,P03124,SECURITY
A012493,P03124,AIR_CONDITIONING
A012494,P03124,WIFI
A012495,P03124,PARKING
A012496,P03124,CLUBHOUSE
A012497,P03124,SWIMMING_POOL
A012498,P03125,GYM
A012499,P03125,SECURITY
A012500,P03125,CLUBHOUSE
A012501,P03125,LIFT
A012502,P03126,LIFT
A012503,P03126,AIR_CONDITIONING
A012504,P03127,SECURITY
A012505,P03127,SWIMMING_POOL
A012506,P03127,LIFT
A012507,P03127,WIFI
A012508,P03127,PARKING
A012509,P03128,GARDEN
A012510,P03128,CLUBHOUSE
A012511,P03129,POWER_BACKUP
A012512,P03129,SWIMMING_POOL
A012513,P03129,PARKING
A012514,P03129,GARDEN
A012515,P03129,GYM
A012516,P03130,WIFI
A012517,P03130,PARKING
A012518,P03130,POWER_BACKUP
A012519,P03130,SWIMMING_POOL
A012520,P03131,LIFT
A012521,P03131,AIR_CONDITIONING
A012522,P03131,GARDEN
A012523,P03131,POWER_BACKUP
A012524,P03132,SECURITY
A012525,P03132,WIFI
A012526,P03132,PARKING
A012527,P03132,AIR_CONDITIONING
A012528,P03133,POWER_BACKUP
A012529,P03133,AIR_CONDITIONING
A012530,P03133,LIFT
A012531,P03133,SECURITY
A012532,P03133,CLUBHOUSE
A012533,P03133,GYM
A012534,P03134,CLUBHOUSE
A012535,P03134,WIFI
A012536,P03135,CLUBHOUSE
A012537,P03135,SWIMMING_POOL
A012538,P03135,AIR_CONDITIONING
A012539,P03135,POWER_BACKUP
A012540,P03135,GARDEN
A012541,P03135,GYM
A012542,P03136,SWIMMING_POOL
A012543,P03136,PARKING
A012544,P03136,POWER_BACKUP
A012545,P03136,LIFT
A012546,P03137,WIFI
A012547,P03137,AIR_CONDITIONING
A012548,P03137,GYM
A012549,P03137,SWIMMING_POOL
A012550,P03138,LIFT
A012551,P03138,CLUBHOUSE
A012552,P03138,SECURITY
A012553,P03138,AIR_CONDITIONING
A012554,P03138,POWER_BACKUP
A012555,P03138,SWIMMING_POOL
A012556,P03139,AIR_CONDITIONING
A012557,P03139,CLUBHOUSE
A012558,P03139,LIFT
A012559,P03139,WIFI
A012560,P03139,PARKING
A012561,P03139,SECURITY
A012562,P03140,LIFT
A012563,P03140,GARDEN
A012564,P03141,GARDEN
A012565,P03141,GYM
A012566,P03141,PARKING
A012567,P03141,SWIMMING_POOL
A012568,P03141,SECURITY
A012569,P03141,LIFT
A012570,P03142,SWIMMING_POOL
A012571,P03142,WIFI
A012572,P03142,CLUBHOUSE
A012573,P03142,AIR_CONDITIONING
A012574,P03142,POWER_BACKUP
A012575,P03143,SECURITY
A012576,P03143,CLUBHOUSE
A012577,P03143,GYM
A012578,P03143,LIFT
A012579,P03144,POWER_BACKUP
A012580,P03144,CLUBHOUSE
A012581,P03145,CLUBHOUSE
A012582,P03145,PARKING
A012583,P03145,SECURITY
A012584,P03145,LIFT
A012585,P03145,WIFI
A012586,P03145,AIR_CONDITIONING
A012587,P03146,SWIMMING_POOL
A012588,P03146,GYM
A012589,P03147,POWER_BACKUP
A012590,P03147,SECURITY
A012591,P03147,GARDEN
A012592,P03147,WIFI
A012593,P03148,SWIMMING_POOL
A012594,P03148,POWER_BACKUP
A012595,P03149,GARDEN
A012596,P03149,LIFT
A012597,P03150,SWIMMING_POOL
A012598,P03150,GARDEN
A012599,P03151,SWIMMING_POOL
A012600,P03151,AIR_CONDITIONING
A012601,P03151,GYM
A012602,P03151,POWER_BACKUP
A012603,P03152,POWER_BACKUP
A012604,P03152,GYM
A012605,P03152,AIR_CONDITIONING
A012606,P03153,AIR_CONDITIONING
A012607,P03153,GARDEN
A012608,P03153,PARKING
A012609,P03153,POWER_BACKUP
A012610,P03153,CLUBHOUSE
A012611,P03154,POWER_BACKUP
A012612,P03154,LIFT
A012613,P03155,CLUBHOUSE
A012614,P03155,GYM
A012615,P03156,CLUBHOUSE
A012616,P03156,WIFI
A012617,P03156,PARKING
A012618,P03157,CLUBHOUSE
A012619,P03157,WIFI
A012620,P03158,CLUBHOUSE
A012621,P03158,POWER_BACKUP
A012622,P03159,PARKING
A012623,P03159,CLUBHOUSE
A012624,P03159,POWER_BACKUP
A012625,P03159,AIR_CONDITIONING
A012626,P03160,AIR_CONDITIONING
A012627,P03160,LIFT
A012628,P03160,POWER_BACKUP
A012629,P03161,POWER_BACKUP
A012630,P03161,PARKING
A012631,P03161,WIFI
A012632,P03162,PARKING
A012633,P03162,CLUBHOUSE
A012634,P03162,AIR_CONDITIONING
A012635,P03162,GARDEN
A012636,P03162,GYM
A012637,P03162,WIFI
A012638,P03163,POWER_BACKUP
A012639,P03163,PARKING
A012640,P03163,GARDEN
A012641,P03163,WIFI
A012642,P03163,LIFT
A012643,P03164,POWER_BACKUP
A012644,P03164,SWIMMING_POOL
A012645,P03164,PARKING
A012646,P03165,AIR_CONDITIONING
A012647,P03165,LIFT
A012648,P03165,POWER_BACKUP
A012649,P03165,SECURITY
A012650,P03165,GARDEN
A012651,P03166,CLUBHOUSE
A012652,P03166,WIFI
A012653,P03166,AIR_CONDITIONING
A012654,P03167,AIR_CONDITIONING
A012655,P03167,PARKING
A012656,P03168,GARDEN
A012657,P03168,WIFI
A012658,P03169,WIFI
A012659,P03169,POWER_BACKUP
A012660,P03169,SWIMMING_POOL
A012661,P03169,PARKING
A012662,P03170,PARKING
A012663,P03170,CLUBHOUSE
A012664,P03170,GYM
A012665,P03170,WIFI
A012666,P03170,SWIMMING_POOL
A012667,P03170,SECURITY
A012668,P03171,AIR_CONDITIONING
A012669,P03171,WIFI
A012670,P03171,POWER_BACKUP
A012671,P03172,SECURITY
A012672,P03172,WIFI
A012673,P03172,CLUBHOUSE
A012674,P03172,SWIMMING_POOL
A012675,P03173,WIFI
A012676,P03173,PARKING
A012677,P03173,GARDEN
A012678,P03173,LIFT
A012679,P03173,POWER_BACKUP
A012680,P03174,SECURITY
A012681,P03174,SWIMMING_POOL
A012682,P03174,GARDEN
A012683,P03174,POWER_BACKUP
A012684,P03174,CLUBHOUSE
A012685,P03174,WIFI
A012686,P03175,CLUBHOUSE
A012687,P03175,GYM
A012688,P03175,SWIMMING_POOL
A012689,P03175,PARKING
A012690,P03176,GYM
A012691,P03176,GARDEN
A012692,P03176,POWER_BACKUP
A012693,P03176,PARKING
A012694,P03176,WIFI
A012695,P03177,POWER_BACKUP
A012696,P03177,GYM
A012697,P03177,GARDEN
A012698,P03177,SECURITY
A012699,P03177,LIFT
A012700,P03178,GYM
A012701,P03178,GARDEN
A012702,P03178,SWIMMING_POOL
A012703,P03178,PARKING
A012704,P03179,GARDEN
A012705,P03179,POWER_BACKUP
A012706,P03179,PARKING
A012707,P03179,LIFT
A012708,P03179,CLUBHOUSE
A012709,P03179,WIFI
A012710,P03180,SECURITY
A012711,P03180,PARKING
A012712,P03180,GYM
A012713,P03180,POWER_BACKUP
A012714,P03181,SECURITY
A012715,P03181,SWIMMING_POOL
A012716,P03181,WIFI
A012717,P03182,GYM
A012718,P03182,CLUBHOUSE
A012719,P03182,LIFT
A012720,P03182,SWIMMING_POOL
A012721,P03182,AIR_CONDITIONING
A012722,P03183,SWIMMING_POOL
A012723,P03183,POWER_BACKUP
A012724,P03184,PARKING
A012725,P03184,SECURITY
A012726,P03185,AIR_CONDITIONING
A012727,P03185,GARDEN
A012728,P03185,SWIMMING_POOL
A012729,P03185,SECURITY
A012730,P03185,POWER_BACKUP
A012731,P03186,AIR_CONDITIONING
A012732,P03186,GYM
A012733,P03186,SWIMMING_POOL
A012734,P03186,CLUBHOUSE
A012735,P03186,WIFI
A012736,P03187,SWIMMING_POOL
A012737,P03187,WIFI
A012738,P03187,LIFT
A012739,P03187,AIR_CONDITIONING
A012740,P03187,CLUBHOUSE
A012741,P03187,GYM
A012742,P03188,SECURITY
A012743,P03188,AIR_CONDITIONING
A012744,P03188,POWER_BACKUP
A012745,P03188,GARDEN
A012746,P03188,WIFI
A012747,P03189,WIFI
A012748,P03189,LIFT
A012749,P03189,PARKING
A012750,P03190,SWIMMING_POOL
A012751,P03190,GARDEN
A012752,P03191,GARDEN
A012753,P03191,SWIMMING_POOL
A012754,P03191,POWER_BACKUP
A012755,P03191,GYM
A012756,P03192,SECURITY
A012757,P03192,GYM
A012758,P03192,POWER_BACKUP
A012759,P03192,AIR_CONDITIONING
A012760,P03193,LIFT
A012761,P03193,SWIMMING_POOL
A012762,P03193,WIFI
A012763,P03194,WIFI
A012764,P03194,CLUBHOUSE
A012765,P03194,AIR_CONDITIONING
A012766,P03195,SWIMMING_POOL
A012767,P03195,CLUBHOUSE
A012768,P03196,LIFT
A012769,P03196,GARDEN
A012770,P03196,POWER_BACKUP
A012771,P03196,PARKING
A012772,P03197,SWIMMING_POOL
A012773,P03197,LIFT
A012774,P03197,CLUBHOUSE
A012775,P03197,AIR_CONDITIONING
A012776,P03198,GYM
A012777,P03198,GARDEN
A012778,P03199,PARKING
A012779,P03199,LIFT
A012780,P03200,WIFI
A012781,P03200,SWIMMING_POOL
A012782,P03200,POWER_BACKUP
A012783,P03200,GARDEN
A012784,P03200,GYM
A012785,P03200,PARKING
A012786,P03201,PARKING
A012787,P03201,LIFT
A012788,P03201,GARDEN
A012789,P03202,SWIMMING_POOL
A012790,P03202,CLUBHOUSE
A012791,P03202,GYM
A012792,P03202,POWER_BACKUP
A012793,P03203,AIR_CONDITIONING
A012794,P03203,LIFT
A012795,P03203,POWER_BACKUP
A012796,P03204,GYM
A012797,P03204,WIFI
A012798,P03204,SWIMMING_POOL
A012799,P03204,SECURITY
A012800,P03204,AIR_CONDITIONING
A012801,P03205,POWER_BACKUP
A012802,P03205,SECURITY
A012803,P03205,GYM
A012804,P03205,PARKING
A012805,P03205,CLUBHOUSE
A012806,P03205,SWIMMING_POOL
A012807,P03206,GARDEN
A012808,P03206,SECURITY
A012809,P03206,GYM
A012810,P03206,LIFT
A012811,P03206,PARKING
A012812,P03206,WIFI
A012813,P03207,CLUBHOUSE
A012814,P03207,POWER_BACKUP
A012815,P03207,WIFI
A012816,P03208,CLUBHOUSE
A012817,P03208,POWER_BACKUP
A012818,P03208,GARDEN
A012819,P03208,GYM
A012820,P03208,SWIMMING_POOL
A012821,P03208,SECURITY
A012822,P03209,GYM
A012823,P03209,SWIMMING_POOL
A012824,P03209,AIR_CONDITIONING
A012825,P03210,WIFI
A012826,P03210,SWIMMING_POOL
A012827,P03211,SWIMMING_POOL
A012828,P03211,AIR_CONDITIONING
A012829,P03211,PARKING
A012830,P03211,WIFI
A012831,P03211,GYM
A012832,P03212,AIR_CONDITIONING
A012833,P03212,SWIMMING_POOL
A012834,P03212,LIFT
A012835,P03212,CLUBHOUSE
A012836,P03212,SECURITY
A012837,P03212,GARDEN
A012838,P03213,LIFT
A012839,P03213,SWIMMING_POOL
A012840,P03213,SECURITY
A012841,P03213,POWER_BACKUP
A012842,P03214,POWER_BACKUP
A012843,P03214,GARDEN
A012844,P03214,SWIMMING_POOL
A012845,P03214,WIFI
A012846,P03215,POWER_BACKUP
A012847,P03215,WIFI
A012848,P03215,GYM
A012849,P03215,CLUBHOUSE
A012850,P03215,PARKING
A012851,P03215,GARDEN
A012852,P03216,GYM
A012853,P03216,GARDEN
A012854,P03216,WIFI
A012855,P03216,CLUBHOUSE
A012856,P03216,PARKING
A012857,P03217,GARDEN
A012858,P03217,GYM
A012859,P03218,SWIMMING_POOL
A012860,P03218,AIR_CONDITIONING
A012861,P03218,GARDEN
A012862,P03218,LIFT
A012863,P03218,PARKING
A012864,P03218,POWER_BACKUP
A012865,P03219,GARDEN
A012866,P03219,LIFT
A012867,P03219,AIR_CONDITIONING
A012868,P03220,GYM
A012869,P03220,LIFT
A012870,P03220,WIFI
A012871,P03220,GARDEN
A012872,P03221,POWER_BACKUP
A012873,P03221,SWIMMING_POOL
A012874,P03221,SECURITY
A012875,P03221,WIFI
A012876,P03222,WIFI
A012877,P03222,AIR_CONDITIONING
A012878,P03223,CLUBHOUSE
A012879,P03223,POWER_BACKUP
A012880,P03223,AIR_CONDITIONING
A012881,P03223,GARDEN
A012882,P03223,GYM
A012883,P03223,LIFT
A012884,P03224,GARDEN
A012885,P03224,SWIMMING_POOL
A012886,P03224,AIR_CONDITIONING
A012887,P03225,PARKING
A012888,P03225,POWER_BACKUP
A012889,P03225,GARDEN
A012890,P03225,CLUBHOUSE
A012891,P03225,SWIMMING_POOL
A012892,P03225,WIFI
A012893,P03226,SECURITY
A012894,P03226,AIR_CONDITIONING
A012895,P03226,PARKING
A012896,P03227,CLUBHOUSE
A012897,P03227,WIFI
A012898,P03227,SWIMMING_POOL
A012899,P03228,GARDEN
A012900,P03228,WIFI
A012901,P03228,SECURITY
A012902,P03228,CLUBHOUSE
A012903,P03228,SWIMMING_POOL
A012904,P03228,AIR_CONDITIONING
A012905,P03229,PARKING
A012906,P03229,POWER_BACKUP
A012907,P03230,CLUBHOUSE
A012908,P03230,SECURITY
A012909,P03230,SWIMMING_POOL
A012910,P03230,AIR_CONDITIONING
A012911,P03230,GYM
A012912,P03231,LIFT
A012913,P03231,GYM
A012914,P03231,WIFI
A012915,P03231,PARKING
A012916,P03232,AIR_CONDITIONING
A012917,P03232,SWIMMING_POOL
A012918,P03233,SECURITY
A012919,P03233,LIFT
A012920,P03233,GYM
A012921,P03234,SWIMMING_POOL
A012922,P03234,AIR_CONDITIONING
A012923,P03234,SECURITY
A012924,P03234,CLUBHOUSE
A012925,P03234,POWER_BACKUP
A012926,P03235,GARDEN
A012927,P03235,SWIMMING_POOL
A012928,P03235,POWER_BACKUP
A012929,P03236,GYM
A012930,P03236,PARKING
A012931,P03236,SECURITY
A012932,P03236,CLUBHOUSE
A012933,P03236,POWER_BACKUP
A012934,P03237,SECURITY
A012935,P03237,POWER_BACKUP
A012936,P03238,SWIMMING_POOL
A012937,P03238,GARDEN
A012938,P03238,AIR_CONDITIONING
A012939,P03239,LIFT
A012940,P03239,PARKING
A012941,P03239,SWIMMING_POOL
A012942,P03240,SECURITY
A012943,P03240,AIR_CONDITIONING
A012944,P03240,LIFT
A012945,P03240,SWIMMING_POOL
A012946,P03240,CLUBHOUSE
A012947,P03240,PARKING
A012948,P03241,AIR_CONDITIONING
A012949,P03241,PARKING
A012950,P03242,PARKING
A012951,P03242,CLUBHOUSE
A012952,P03242,GYM
A012953,P03242,GARDEN
A012954,P03242,LIFT
A012955,P03243,WIFI
A012956,P03243,POWER_BACKUP
A012957,P03243,CLUBHOUSE
A012958,P03244,LIFT
A012959,P03244,CLUBHOUSE
A012960,P03244,WIFI
A012961,P03244,PARKING
A012962,P03244,GYM
A012963,P03244,POWER_BACKUP
A012964,P03245,SWIMMING_POOL
A012965,P03245,GARDEN
A012966,P03245,POWER_BACKUP
A012967,P03245,CLUBHOUSE
A012968,P03246,GYM
A012969,P03246,PARKING
A012970,P03246,WIFI
A012971,P03246,GARDEN
A012972,P03246,POWER_BACKUP
A012973,P03246,SWIMMING_POOL
A012974,P03247,PARKING
A012975,P03247,CLUBHOUSE
A012976,P03248,PARKING
A012977,P03248,WIFI
A012978,P03248,POWER_BACKUP
A012979,P03249,AIR_CONDITIONING
A012980,P03249,WIFI
A012981,P03249,GYM
A012982,P03249,SWIMMING_POOL
A012983,P03249,SECURITY
A012984,P03250,AIR_CONDITIONING
A012985,P03250,LIFT
A012986,P03251,AIR_CONDITIONING
A012987,P03251,LIFT
A012988,P03251,WIFI
A012989,P03252,GARDEN
A012990,P03252,SECURITY
A012991,P03252,SWIMMING_POOL
A012992,P03252,GYM
A012993,P03252,WIFI
A012994,P03253,POWER_BACKUP
A012995,P03253,AIR_CONDITIONING
A012996,P03254,GARDEN
A012997,P03254,WIFI
A012998,P03254,GYM
A012999,P03254,LIFT
A013000,P03255,SECURITY
A013001,P03255,AIR_CONDITIONING
A013002,P03256,GARDEN
A013003,P03256,SWIMMING_POOL
A013004,P03256,WIFI
A013005,P03256,GYM
A013006,P03256,SECURITY
A013007,P03256,AIR_CONDITIONING
A013008,P03257,WIFI
A013009,P03257,PARKING
A013010,P03257,SECURITY
A013011,P03257,LIFT
A013012,P03258,SWIMMING_POOL
A013013,P03258,CLUBHOUSE
A013014,P03258,AIR_CONDITIONING
A013015,P03258,GYM
A013016,P03258,GARDEN
A013017,P03259,LIFT
A013018,P03259,GYM
A013019,P03259,AIR_CONDITIONING
A013020,P03260,SWIMMING_POOL
A013021,P03260,GYM
A013022,P03261,WIFI
A013023,P03261,AIR_CONDITIONING
A013024,P03261,PARKING
A013025,P03261,GYM
A013026,P03261,POWER_BACKUP
A013027,P03262,PARKING
A013028,P03262,POWER_BACKUP
A013029,P03262,LIFT
A013030,P03262,WIFI
A013031,P03263,SECURITY
A013032,P03263,WIFI
A013033,P03264,WIFI
A013034,P03264,CLUBHOUSE
A013035,P03264,PARKING
A013036,P03264,SWIMMING_POOL
A013037,P03264,SECURITY
A013038,P03264,LIFT
A013039,P03265,GARDEN
A013040,P03265,SWIMMING_POOL
A013041,P03265,WIFI
A013042,P03265,SECURITY
A013043,P03266,SWIMMING_POOL
A013044,P03266,GYM
A013045,P03266,CLUBHOUSE
A013046,P03266,WIFI
A013047,P03266,PARKING
A013048,P03267,PARKING
A013049,P03267,SECURITY
A013050,P03267,POWER_BACKUP
A013051,P03267,AIR_CONDITIONING
A013052,P03267,GYM
A013053,P03268,CLUBHOUSE
A013054,P03268,POWER_BACKUP
A013055,P03269,SECURITY
A013056,P03269,GARDEN
A013057,P03269,WIFI
A013058,P03269,LIFT
A013059,P03269,CLUBHOUSE
A013060,P03269,PARKING
A013061,P03270,PARKING
A013062,P03270,POWER_BACKUP
A013063,P03270,SECURITY
A013064,P03270,GYM
A013065,P03270,AIR_CONDITIONING
A013066,P03271,CLUBHOUSE
A013067,P03271,SECURITY
A013068,P03272,AIR_CONDITIONING
A013069,P03272,CLUBHOUSE
A013070,P03272,WIFI
A013071,P03272,POWER_BACKUP
A013072,P03273,CLUBHOUSE
A013073,P03273,GARDEN
A013074,P03273,PARKING
A013075,P03273,SECURITY
A013076,P03274,GYM
A013077,P03274,WIFI
A013078,P03274,CLUBHOUSE
A013079,P03274,SWIMMING_POOL
A013080,P03274,SECURITY
A013081,P03275,AIR_CONDITIONING
A013082,P03275,GYM
A013083,P03275,SWIMMING_POOL
A013084,P03275,GARDEN
A013085,P03276,AIR_CONDITIONING
A013086,P03276,PARKING
A013087,P03277,POWER_BACKUP
A013088,P03277,LIFT
A013089,P03277,SWIMMING_POOL
A013090,P03278,SWIMMING_POOL
A013091,P03278,GYM
A013092,P03278,LIFT
A013093,P03278,AIR_CONDITIONING
A013094,P03278,POWER_BACKUP
A013095,P03279,AIR_CONDITIONING
A013096,P03279,GYM
A013097,P03279,LIFT
A013098,P03279,SECURITY
A013099,P03280,LIFT
A013100,P03280,PARKING
A013101,P03280,POWER_BACKUP
A013102,P03280,CLUBHOUSE
A013103,P03280,GYM
A013104,P03281,LIFT
A013105,P03281,AIR_CONDITIONING
A013106,P03281,GYM
A013107,P03282,LIFT
A013108,P03282,GARDEN
A013109,P03282,WIFI
A013110,P03282,GYM
A013111,P03283,GARDEN
A013112,P03283,PARKING
A013113,P03283,SECURITY
A013114,P03283,WIFI
A013115,P03283,SWIMMING_POOL
A013116,P03283,POWER_BACKUP
A013117,P03284,GYM
