tenant_id,property_id,preferred_city,property_city,max_budget,monthly_rent,budget_gap,min_bedrooms,property_bedrooms,city_match,budget_match,bedroom_match,furnishing_match,parking_match,amenity_match,match_score,match_label,approx_distance_km,distance_match,property_type_match,budget_score,recommendation_score
T05287,P04501,Bangalore,Bangalore,74666,36000,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T03242,P04505,Delhi,Delhi,64411,60000,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04227,P04509,Delhi,Delhi,71116,12000,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05793,P04517,Bangalore,Bangalore,30223,30000,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04462,P04532,Chennai,Chennai,21779,7000,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T04866,P04532,Chennai,Chennai,69951,7000,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02367,P04544,Delhi,Delhi,95291,11000,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03721,P04594,Bangalore,Bangalore,54714,25500,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02093,P04604,Hyderabad,Hyderabad,68252,15000,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00263,P04614,Delhi,Delhi,100743,10000,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05408,P04619,Mumbai,Mumbai,79327,42000,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03193,P04630,Kolkata,Kolkata,14186,12500,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05775,P04633,Hyderabad,Hyderabad,34013,9000,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00340,P04634,Bangalore,Bangalore,22770,12000,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02929,P04648,Kolkata,Kolkata,101783,8500,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03535,P04648,Kolkata,Kolkata,14055,8500,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T04040,P04648,Kolkata,Kolkata,87675,8500,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02140,P04649,Delhi,Delhi,61931,24000,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01693,P04668,Hyderabad,Hyderabad,84509,12000,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04130,P04674,Hyderabad,Hyderabad,114649,9000,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00640,P04687,Hyderabad,Hyderabad,41495,20000,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04377,P04687,Hyderabad,Hyderabad,30820,20000,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00206,P04712,Hyderabad,Hyderabad,84421,20000,0.0,2,6,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00566,P04715,Bangalore,Bangalore,72698,9000,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04291,P04725,Kolkata,Kolkata,61272,40000,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01390,P04769,Hyderabad,Hyderabad,62188,8200,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03228,P04786,Bangalore,Bangalore,70949,24000,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00678,P04790,Bangalore,Bangalore,116196,39200,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04270,P04793,Hyderabad,Hyderabad,47837,11600,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01663,P04794,Delhi,Delhi,65111,40100,0.0,3,4,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03519,P04796,Bangalore,Bangalore,78911,16400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00742,P04804,Hyderabad,Hyderabad,28483,11500,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04208,P04811,Mumbai,Mumbai,81110,31700,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04524,P04817,Chennai,Chennai,19670,10500,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01199,P04844,Bangalore,Bangalore,71172,51000,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01641,P04846,Bangalore,Bangalore,46065,13100,0.0,1,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04362,P04851,Delhi,Delhi,91829,9200,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05953,P04855,Hyderabad,Hyderabad,100747,14300,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00633,P04878,Hyderabad,Hyderabad,39390,11500,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00040,P04884,Bangalore,Bangalore,64409,9300,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01436,P04899,Delhi,Delhi,26448,14600,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01696,P04918,Kolkata,Kolkata,90640,6600,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05332,P04918,Kolkata,Kolkata,113465,6600,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00270,P04928,Hyderabad,Hyderabad,28608,15900,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T02909,P04934,Hyderabad,Hyderabad,63207,11100,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02726,P04935,Chennai,Chennai,29612,9300,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01407,P04940,Delhi,Delhi,77871,17400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00846,P04953,Mumbai,Mumbai,74662,37600,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02033,P04957,Bangalore,Bangalore,56164,4800,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00954,P04964,Kolkata,Kolkata,111318,7100,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00179,P04987,Mumbai,Mumbai,83512,58700,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03872,P04990,Hyderabad,Hyderabad,64191,12300,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04497,P04991,Hyderabad,Hyderabad,83754,21000,0.0,1,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01442,P04995,Bangalore,Bangalore,94240,20000,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T04169,P04995,Bangalore,Bangalore,90789,20000,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02227,P05031,Mumbai,Mumbai,105825,81400,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04367,P05032,Kolkata,Kolkata,51827,7400,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T00416,P05042,Bangalore,Bangalore,59550,20400,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01445,P05043,Chennai,Chennai,78750,11400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03611,P05056,Chennai,Chennai,35938,17100,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05101,P05060,Bangalore,Bangalore,68182,8600,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01991,P05093,Chennai,Chennai,33673,6200,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03393,P05103,Hyderabad,Hyderabad,63110,6600,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T00894,P05115,Mumbai,Mumbai,52361,30600,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00169,P05130,Chennai,Chennai,33131,13300,0.0,1,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04935,P05131,Bangalore,Bangalore,46017,6800,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03174,P05134,Hyderabad,Hyderabad,85969,9900,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01447,P05176,Kolkata,Kolkata,28208,6200,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02748,P05186,Bangalore,Bangalore,119439,22100,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T03626,P05195,Mumbai,Mumbai,107145,43400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02042,P05202,Mumbai,Mumbai,79244,35700,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03286,P05209,Hyderabad,Hyderabad,54207,8600,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01817,P05238,Mumbai,Mumbai,115499,30600,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04513,P05247,Delhi,Delhi,32243,8800,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01098,P05248,Hyderabad,Hyderabad,100179,19600,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05574,P05255,Kolkata,Kolkata,58552,5400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03630,P05259,Kolkata,Kolkata,15719,10400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01800,P05269,Mumbai,Mumbai,100481,25300,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03317,P05301,Mumbai,Mumbai,47263,19400,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00925,P05308,Kolkata,Kolkata,28506,22100,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04820,P05311,Delhi,Delhi,47724,34500,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05496,P05320,Chennai,Chennai,89386,10500,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01191,P05322,Delhi,Delhi,22917,11200,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03451,P05324,Hyderabad,Hyderabad,114906,58300,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01892,P05327,Hyderabad,Hyderabad,26289,14800,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05497,P05336,Hyderabad,Hyderabad,84042,35700,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05030,P05338,Kolkata,Kolkata,113915,9100,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04299,P05358,Chennai,Chennai,82354,6500,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T02003,P05386,Mumbai,Mumbai,102874,46100,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03134,P05403,Chennai,Chennai,109710,9200,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03286,P05411,Hyderabad,Hyderabad,54207,9900,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03236,P05419,Delhi,Delhi,84774,16600,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05145,P05461,Mumbai,Mumbai,25174,24900,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T03649,P05462,Kolkata,Kolkata,63210,5400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T01119,P05483,Chennai,Chennai,51951,19700,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03139,P05483,Chennai,Chennai,48903,19700,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03897,P05491,Kolkata,Kolkata,52379,8500,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01265,P05496,Mumbai,Mumbai,100687,88000,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02004,P05503,Kolkata,Kolkata,24723,6500,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03393,P05507,Hyderabad,Hyderabad,63110,14200,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T00319,P05510,Delhi,Delhi,20603,17400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01930,P05531,Mumbai,Mumbai,100909,41100,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02676,P05549,Hyderabad,Hyderabad,30900,10900,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03181,P05549,Hyderabad,Hyderabad,102240,10900,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01572,P05560,Bangalore,Bangalore,23200,21800,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05107,P05560,Bangalore,Bangalore,106740,21800,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04842,P05562,Chennai,Chennai,84296,23900,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05871,P05563,Chennai,Chennai,77803,15800,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00878,P05566,Kolkata,Kolkata,63345,4800,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01099,P05567,Chennai,Chennai,105240,16200,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01503,P05567,Chennai,Chennai,17481,16200,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T00632,P05569,Mumbai,Mumbai,24988,20500,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00203,P05573,Chennai,Chennai,57024,16500,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02930,P05573,Chennai,Chennai,78082,16500,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03536,P05573,Chennai,Chennai,31114,16500,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02943,P05579,Chennai,Chennai,79051,4800,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01625,P05600,Bangalore,Bangalore,20019,8600,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04302,P05608,Kolkata,Kolkata,24588,5100,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04700,P05613,Mumbai,Mumbai,12530,12500,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T02131,P05616,Mumbai,Mumbai,83291,35700,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01437,P05622,Delhi,Delhi,92368,13500,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03293,P05624,Hyderabad,Hyderabad,94587,11400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03634,P05626,Kolkata,Kolkata,64165,21100,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00106,P05637,Chennai,Chennai,38515,8500,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05857,P05642,Hyderabad,Hyderabad,22542,7700,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03667,P05649,Hyderabad,Hyderabad,66277,13800,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T05435,P05657,Chennai,Chennai,75599,14000,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05551,P05695,Hyderabad,Hyderabad,90143,17300,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02794,P05720,Delhi,Delhi,100883,14700,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T04177,P05729,Mumbai,Mumbai,77903,12700,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05206,P05730,Mumbai,Mumbai,70286,24100,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T03029,P05743,Chennai,Chennai,69252,7400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02651,P05755,Mumbai,Mumbai,101323,85800,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03213,P05758,Chennai,Chennai,13667,10600,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T00215,P05765,Chennai,Chennai,113989,7700,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T00279,P05779,Chennai,Chennai,48901,9600,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05127,P05779,Chennai,Chennai,115808,9600,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02318,P05780,Mumbai,Mumbai,115328,33600,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05146,P05780,Mumbai,Mumbai,68814,33600,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03587,P05783,Mumbai,Mumbai,99285,34300,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00148,P05804,Delhi,Delhi,99596,27700,0.0,1,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03519,P05806,Bangalore,Bangalore,78911,14100,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01114,P05807,Bangalore,Bangalore,22328,8000,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03033,P05807,Bangalore,Bangalore,96893,8000,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T06000,P05809,Mumbai,Mumbai,61280,21700,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03343,P05818,Delhi,Delhi,82139,19000,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00850,P05825,Chennai,Chennai,41983,11000,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01147,P05830,Hyderabad,Hyderabad,47292,46500,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00775,P05837,Kolkata,Kolkata,82011,7700,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00113,P05850,Chennai,Chennai,87350,8200,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04671,P05856,Hyderabad,Hyderabad,32905,17200,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01515,P05860,Kolkata,Kolkata,75903,7500,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01553,P05862,Chennai,Chennai,53081,8400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03068,P05862,Chennai,Chennai,28011,8400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05088,P05862,Chennai,Chennai,70307,8400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T03346,P05866,Bangalore,Bangalore,51353,9700,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04370,P05888,Bangalore,Bangalore,70490,7600,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05129,P05912,Hyderabad,Hyderabad,38429,12200,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00660,P05916,Delhi,Delhi,104583,9300,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03943,P05924,Bangalore,Bangalore,74520,9000,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05030,P05944,Kolkata,Kolkata,113915,7800,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03196,P05991,Chennai,Chennai,104285,5100,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T05355,P05993,Hyderabad,Hyderabad,74757,34000,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05066,P06015,Chennai,Chennai,45077,42800,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04107,P06023,Delhi,Delhi,113684,13700,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05629,P06034,Delhi,Delhi,25470,23500,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04758,P06036,Chennai,Chennai,113900,10600,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02574,P06038,Chennai,Chennai,35707,17800,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T02776,P06038,Chennai,Chennai,81092,17800,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01698,P06061,Chennai,Chennai,84919,11300,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01080,P06071,Hyderabad,Hyderabad,84297,41000,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01207,P06083,Kolkata,Kolkata,79549,9000,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02533,P06089,Chennai,Chennai,86344,14000,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00665,P06097,Kolkata,Kolkata,19014,5800,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04219,P06098,Chennai,Chennai,97006,13200,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04466,P06111,Kolkata,Kolkata,26963,7100,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T05988,P06122,Chennai,Chennai,61105,20300,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01469,P06134,Hyderabad,Hyderabad,24825,14400,0.0,1,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05498,P06160,Hyderabad,Hyderabad,61810,11400,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01326,P06169,Hyderabad,Hyderabad,39866,13600,0.0,1,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03750,P06169,Hyderabad,Hyderabad,42988,13600,0.0,1,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05854,P06200,Bangalore,Bangalore,73558,68100,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00269,P06225,Chennai,Chennai,65604,17900,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01235,P06228,Mumbai,Mumbai,71495,65200,0.0,2,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05699,P06245,Bangalore,Bangalore,106562,13200,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02707,P06247,Kolkata,Kolkata,117625,2900,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00321,P06249,Hyderabad,Hyderabad,118076,17000,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05454,P06264,Bangalore,Bangalore,78274,5000,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01604,P06274,Bangalore,Bangalore,27846,6900,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01541,P06276,Bangalore,Bangalore,108659,11400,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05985,P06276,Bangalore,Bangalore,18014,11400,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T03841,P06312,Mumbai,Mumbai,54069,34600,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00534,P06324,Hyderabad,Hyderabad,86515,54200,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T01595,P06332,Chennai,Chennai,53680,11300,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T04120,P06332,Chennai,Chennai,29310,11300,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00485,P06348,Hyderabad,Hyderabad,58653,12400,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02038,P06350,Chennai,Chennai,65864,8400,0.0,1,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T00581,P06369,Bangalore,Bangalore,108573,22200,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T01579,P06379,Mumbai,Mumbai,46486,22600,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T03183,P06389,Chennai,Chennai,97160,96700,0.0,3,5,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T02679,P06405,Delhi,Delhi,29750,16300,0.0,1,1,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T02875,P06410,Chennai,Chennai,24989,9600,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,0,1,1.0,100.0
T04024,P06412,Hyderabad,Hyderabad,83311,1200,0.0,3,3,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
T05205,P06421,Bangalore,Bangalore,70939,8100,0.0,2,2,1,1,1,1,1,1,0.88,1,5.4,1,1,1.0,100.0
