tenant_id,snapshot_month,monthly_income,historical_invoice_count,late_payment_count,missed_payment_count,avg_days_late,max_days_late,historical_outstanding,rent_to_income_ratio,payment_completion_ratio,risk_label,data_split,late_payment_count_delta,missed_payment_count_delta,recent_late_payment_count_3m,recent_missed_payment_count_3m,recent_avg_days_late_3m,recent_payment_completion_ratio_3m,recent_late_payment_count_6m,recent_missed_payment_count_6m,recent_avg_days_late_6m,recent_payment_completion_ratio_6m,late_payment_trend,missed_payment_trend,payment_completion_trend
T05482,2024-12-01,136224,3.0,1.0,1,5.0,5,19000.0,0.1358057317359643,0.6666666666666666,1,train,0.0,0.0,1.0,1.0,5.0,0.5555555555555555,1.0,1.0,5.0,0.5555555555555555,0.0,0.0,0.16666666666666663
T05483,2024-12-01,229253,4.0,3.0,0,5.666666666666667,10,0.0,0.0283529550322133,1.0,0,train,1.0,0.0,3.0,0.0,3.7222222222222228,1.0,3.0,0.0,3.7222222222222228,1.0,1.0,0.0,0.0
T05489,2024-12-01,199796,23.0,12.0,5,5.083333333333333,15,490300.0,1.879917515866184,0.782608695652174,1,train,0.0,3.0,5.0,4.0,5.388888888888889,0.8648581692059953,11.0,5.0,6.734126984126984,0.8824290846029976,0.0,3.0,-0.10628019323671489
T05496,2024-12-01,63066,6.0,2.0,2,4.0,5,77000.0,1.2050867345320777,0.6666666666666666,0,train,1.0,1.0,2.0,2.0,2.3333333333333335,0.6388888888888888,2.0,2.0,2.3333333333333335,0.6388888888888888,1.0,1.0,-0.08333333333333337
T05497,2024-12-01,120125,13.0,9.0,1,16.11111111111111,30,27600.0,0.4511966701352757,0.9230769230769232,0,train,2.0,0.0,2.0,0.0,17.656084656084655,0.9107226107226108,6.0,1.0,17.9244708994709,0.8673983423983423,2.0,0.0,0.013986013986014068
T05510,2024-12-01,40632,9.0,5.0,2,9.0,15,19000.0,0.2215002953337271,0.7777777777777778,0,train,0.0,1.0,1.0,1.0,9.0,0.8425925925925926,2.0,2.0,8.180555555555555,0.8697089947089948,0.0,1.0,-0.09722222222222221
T05512,2024-12-01,32215,7.0,5.0,1,2.4,7,86300.0,2.663355579698898,0.8571428571428571,0,train,1.0,0.0,3.0,0.0,2.716666666666667,0.8301587301587302,4.0,0.0,3.358333333333333,0.7623015873015873,1.0,0.0,0.023809523809523725
T05517,2024-12-01,117470,26.0,10.0,8,3.5,10,120900.0,0.3439175959819528,0.6923076923076923,1,train,2.0,1.0,5.0,2.0,3.517857142857143,0.7007485268354833,7.0,3.0,4.125595238095238,0.6553956309391092,2.0,1.0,-0.0033444816053511683
T05528,2024-12-01,35949,2.0,2.0,0,4.5,7,0.0,1.8581879885393195,1.0,0,train,2.0,0.0,2.0,0.0,4.5,1.0,2.0,0.0,4.5,1.0,0.0,0.0,0.0
T05529,2024-12-01,249534,12.0,7.0,2,9.857142857142858,30,27600.0,0.1065986999767566,0.8333333333333334,0,train,1.0,0.0,3.0,1.0,10.93015873015873,0.8361111111111111,7.0,3.0,10.312301587301588,0.8069444444444445,1.0,0.0,0.033333333333333326
T05530,2024-12-01,172687,19.0,7.0,2,10.857142857142858,30,25800.0,0.1436124317406637,0.8947368421052632,0,train,1.0,0.0,2.0,0.0,11.985714285714286,0.8812521499828,5.0,1.0,11.74563492063492,0.8346820190473441,1.0,0.0,0.012383900928792602
T05547,2024-12-01,225088,2.0,1.0,1,2.0,2,11000.0,0.0,0.5,1,train,0.0,0.0,1.0,1.0,2.0,0.5,1.0,1.0,2.0,0.5,0.0,0.0,0.0
T05549,2024-12-01,200235,10.0,5.0,3,4.0,10,24000.0,0.0374559892126751,0.7,0,train,0.0,1.0,0.0,2.0,4.0,0.7425925925925926,2.0,3.0,3.5,0.8197089947089947,0.0,1.0,-0.07777777777777783
T05552,2024-12-01,182792,32.0,15.0,8,10.8,45,119200.0,0.334806774913563,0.75,0,train,3.0,0.0,4.0,2.0,11.877777777777778,0.7414285714285714,6.0,7.0,11.475252525252523,0.7608983055464749,3.0,0.0,0.0357142857142857
T05557,2024-12-01,209929,3.0,3.0,0,2.0,3,0.0,1.8815885370768213,1.0,1,train,3.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0
T05563,2024-12-01,161191,7.0,4.0,1,3.75,5,13000.0,0.0775477539068558,0.8571428571428571,1,train,0.0,0.0,1.0,1.0,3.6111111111111107,0.8301587301587302,4.0,1.0,3.5277777777777772,0.915079365079365,0.0,0.0,0.023809523809523725
T05564,2024-12-01,236360,6.0,4.0,0,4.5,7,0.0,0.0308850905398544,1.0,1,train,0.0,0.0,2.0,0.0,4.666666666666667,1.0,4.0,0.0,5.2,1.0,0.0,0.0,0.0
T05567,2024-12-01,144757,7.0,2.0,3,4.0,7,51900.0,0.1160565637585747,0.5714285714285714,0,train,0.0,0.0,1.0,1.0,4.0,0.5571428571428572,2.0,3.0,4.333333333333333,0.5563492063492063,0.0,0.0,0.0714285714285714
T05570,2024-12-01,226654,2.0,1.0,1,3.0,3,10500.0,0.0441201125945273,0.5,0,train,1.0,1.0,1.0,1.0,3.0,0.5,1.0,1.0,3.0,0.5,0.0,0.0,0.0
T05574,2024-12-01,77883,5.0,3.0,0,3.0,7,0.0,0.115557952313085,1.0,0,train,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,2.5,1.0,0.0,0.0,0.0
T05581,2024-12-01,209033,6.0,5.0,1,5.6,15,9000.0,0.0813268718336339,0.8333333333333334,1,train,1.0,1.0,5.0,1.0,5.366666666666667,0.9444444444444445,5.0,1.0,5.366666666666667,0.9444444444444445,1.0,1.0,-0.16666666666666663
T05587,2024-12-01,140158,12.0,7.0,3,12.714285714285714,30,619200.0,0.0,0.75,0,train,0.0,0.0,2.0,1.0,12.076190476190476,0.712121212121212,5.0,2.0,11.865873015873015,0.6721320346320346,0.0,0.0,0.0
T05589,2024-12-01,167535,16.0,8.0,2,3.875,10,14000.0,0.0775957262661533,0.875,0,train,2.0,0.0,4.0,0.0,4.847222222222222,0.8551587301587301,6.0,0.0,5.618055555555556,0.8126202501202501,2.0,0.0,0.017857142857142905
T05590,2024-12-01,163026,4.0,2.0,1,3.0,5,11500.0,0.0,0.75,1,train,0.0,0.0,0.0,0.0,3.0,0.75,2.0,1.0,3.0,0.7833333333333333,0.0,0.0,0.0
T05615,2024-12-01,96314,2.0,0.0,1,0.0,0,14100.0,0.2824096185393608,0.5,0,train,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0
T05622,2024-12-01,175710,6.0,3.0,1,4.333333333333333,10,5500.0,0.0796767400830914,0.8333333333333334,1,train,2.0,0.0,2.0,1.0,2.7777777777777772,0.8611111111111112,3.0,1.0,2.4666666666666663,0.9166666666666666,2.0,0.0,0.08333333333333337
T05626,2024-12-01,122687,2.0,1.0,1,1.0,1,25500.0,0.203770570639106,0.5,0,train,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0
T05628,2024-12-01,36757,3.0,1.0,0,2.0,2,0.0,0.4352912370432842,1.0,0,train,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
T05632,2024-12-01,226363,19.0,11.0,5,8.909090909090908,45,117500.0,0.2032134226883368,0.7368421052631579,1,train,2.0,0.0,5.0,1.0,9.654882154882154,0.7031303749570004,8.0,4.0,9.260774410774411,0.7126762985896113,2.0,0.0,0.030959752321981338
T05644,2024-12-01,92949,8.0,4.0,2,2.0,3,19000.0,0.1936545847722945,0.75,1,train,0.0,0.0,3.0,1.0,1.888888888888889,0.7222222222222222,4.0,2.0,1.9166666666666667,0.6666666666666666,0.0,0.0,0.08333333333333337
T05648,2024-12-01,75587,20.0,14.0,3,9.5,30,172300.0,2.055909084895551,0.85,0,train,3.0,0.0,8.0,2.0,7.648484848484848,0.8314814814814815,11.0,5.0,5.824242424242424,0.837037037037037,3.0,-1.0,0.07222222222222219
T05652,2024-12-01,215131,6.0,4.0,1,3.0,7,40500.0,0.1859332220832887,0.8333333333333334,1,train,0.0,0.0,1.0,1.0,3.0,0.8777777777777778,4.0,1.0,3.3666666666666663,0.9266666666666667,0.0,0.0,0.033333333333333326
T05654,2024-12-01,137138,9.0,5.0,1,8.8,15,28600.0,0.4098061806355642,0.8888888888888888,0,train,1.0,0.0,4.0,1.0,8.433333333333334,0.8486772486772486,5.0,1.0,6.825,0.8865079365079365,1.0,0.0,0.031746031746031744
T05655,2024-12-01,86639,17.0,6.0,6,10.833333333333334,45,556200.0,3.12330474728471,0.6470588235294118,0,train,1.0,0.0,2.0,3.0,11.894444444444444,0.6208144796380091,3.0,4.0,12.572222222222223,0.677915657327422,1.0,0.0,0.04705882352941182
T05657,2024-12-01,27281,6.0,2.0,3,2.0,3,37500.0,0.4398665738059455,0.5,0,train,0.0,1.0,1.0,1.0,1.6666666666666667,0.5333333333333333,2.0,3.0,1.3333333333333333,0.6277777777777778,0.0,1.0,-0.09999999999999998
T05658,2024-12-01,31733,8.0,4.0,1,16.0,45,51500.0,1.6071597390728891,0.875,0,train,0.0,0.0,0.0,1.0,16.0,0.9107142857142857,2.0,2.0,14.833333333333334,0.8998015873015873,0.0,0.0,0.017857142857142905
T05660,2024-12-01,72754,4.0,2.0,0,2.0,2,0.0,0.4095994721939687,1.0,1,train,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0
T05662,2024-12-01,119738,22.0,7.0,3,10.285714285714286,45,79500.0,0.3048322170071322,0.8636363636363636,0,train,1.0,1.0,3.0,2.0,11.795238095238096,0.9026936026936027,4.0,3.0,14.022619047619047,0.928109621859622,1.0,1.0,-0.036363636363636376
T05666,2024-12-01,238972,5.0,3.0,0,10.666666666666666,15,0.0,0.0334767253067304,1.0,1,train,1.0,0.0,2.0,0.0,12.222222222222221,1.0,3.0,0.0,12.916666666666666,1.0,1.0,0.0,0.0
T05670,2024-12-01,71805,10.0,6.0,2,7.0,15,401000.0,2.7853213564515005,0.8,1,train,1.0,0.0,2.0,0.0,6.6000000000000005,0.7851851851851852,3.0,1.0,5.425,0.7755291005291006,1.0,0.0,0.022222222222222254
T05674,2024-12-01,123371,5.0,3.0,1,2.0,3,21600.0,0.1710288479464379,0.8,1,train,1.0,0.0,2.0,0.0,1.6666666666666667,0.7388888888888889,3.0,1.0,1.5,0.6791666666666667,1.0,0.0,0.050000000000000044
T05677,2024-12-01,125572,44.0,18.0,12,5.666666666666667,30,283200.0,0.7358328289746122,0.7272727272727273,0,train,0.0,1.0,5.0,3.0,5.652777777777779,0.7221861471861472,11.0,8.0,6.198183760683761,0.7219322344322343,0.0,1.0,0.002272727272727315
T05678,2024-12-01,193499,12.0,5.0,3,5.2,10,17400.0,0.1994842350606463,0.75,1,train,2.0,0.0,2.0,1.0,4.844444444444444,0.6916666666666668,3.0,2.0,4.7,0.6898809523809524,2.0,0.0,0.050000000000000044
T05688,2024-12-01,84755,9.0,6.0,0,4.166666666666667,10,0.0,0.2359742788036104,1.0,1,train,1.0,0.0,4.0,0.0,4.477777777777778,1.0,6.0,0.0,5.286666666666667,1.0,1.0,0.0,0.0
T05695,2024-12-01,82817,9.0,7.0,0,5.0,10,0.0,0.3211900938213168,1.0,1,train,2.0,0.0,4.0,0.0,5.133333333333334,1.0,7.0,0.0,4.213333333333333,1.0,2.0,0.0,0.0
T05697,2024-12-01,83847,4.0,2.0,1,4.0,5,9500.0,0.1073383663100647,0.75,1,train,1.0,0.0,2.0,1.0,3.0,0.6388888888888888,2.0,1.0,3.0,0.6388888888888888,1.0,0.0,0.08333333333333337
T05699,2024-12-01,29324,13.0,7.0,2,12.142857142857142,45,25000.0,1.302687218660483,0.8461538461538461,1,train,1.0,1.0,4.0,2.0,12.992063492063492,0.8677655677655678,5.0,2.0,17.107142857142858,0.9338827838827838,1.0,1.0,-0.05384615384615388
T05706,2024-12-01,162960,10.0,4.0,3,13.25,30,61500.0,0.2454590083456062,0.7,1,train,0.0,2.0,1.0,2.0,13.25,0.8107142857142856,4.0,3.0,9.236111111111112,0.8775793650793652,0.0,2.0,-0.17500000000000004
T05710,2024-12-01,175378,8.0,7.0,0,2.571428571428572,7,0.0,0.650024518468679,1.0,0,train,2.0,0.0,5.0,0.0,2.901587301587302,1.0,7.0,0.0,3.3011904761904765,1.0,2.0,0.0,0.0
T05712,2024-12-01,240084,4.0,3.0,0,3.0,5,0.0,0.044151213741857,1.0,0,train,1.0,0.0,3.0,0.0,4.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0
T05719,2024-12-01,119868,8.0,7.0,0,3.571428571428572,5,0.0,0.1176293923315647,1.0,1,train,0.0,0.0,5.0,0.0,3.6309523809523814,1.0,7.0,0.0,3.598214285714286,1.0,0.0,0.0,0.0
T05723,2024-12-01,39706,6.0,2.0,2,11.0,15,181000.0,2.2666599506371834,0.6666666666666666,1,train,0.0,0.0,1.0,0.0,11.0,0.6222222222222222,2.0,1.0,9.0,0.6166666666666666,0.0,0.0,0.06666666666666665
T05724,2024-12-01,239144,15.0,8.0,4,4.5,10,46000.0,0.0919947813869467,0.7333333333333333,0,train,2.0,0.0,3.0,2.0,4.166666666666667,0.7252136752136752,6.0,2.0,3.022222222222222,0.73998778998779,2.0,0.0,0.04102564102564099
T05735,2024-12-01,213033,6.0,3.0,1,12.333333333333334,30,9500.0,0.0,0.8333333333333334,1,train,0.0,0.0,1.0,1.0,9.38888888888889,0.8222222222222223,3.0,1.0,6.9444444444444455,0.9111111111111111,0.0,0.0,0.0
T05737,2024-12-01,64544,6.0,4.0,1,3.0,5,56400.0,0.8660758552305404,0.8333333333333334,0,train,0.0,1.0,2.0,1.0,2.7777777777777772,0.9444444444444445,4.0,1.0,2.7666666666666666,0.9666666666666666,0.0,1.0,-0.16666666666666663
T05746,2024-12-01,127531,15.0,7.0,3,3.571428571428572,7,31500.0,0.2352369227874007,0.8,1,train,1.0,1.0,4.0,2.0,3.634920634920635,0.8037037037037037,7.0,3.0,3.734126984126984,0.8324074074074074,1.0,1.0,-0.033333333333333326
T05751,2024-12-01,40931,4.0,2.0,1,8.0,15,13000.0,0.3053920011727052,0.75,1,train,1.0,0.0,2.0,1.0,3.3333333333333335,0.6388888888888888,2.0,1.0,3.3333333333333335,0.6388888888888888,1.0,0.0,0.08333333333333337
T05761,2024-12-01,199827,23.0,15.0,4,4.866666666666666,15,512000.0,1.276103829812788,0.8260869565217391,1,train,1.0,1.0,3.0,2.0,5.050793650793651,0.8593222185899531,9.0,3.0,5.4128968253968255,0.8584659645704201,1.0,1.0,-0.03105590062111796
T05764,2024-12-01,191296,7.0,3.0,3,12.0,30,27600.0,0.0454792572766811,0.5714285714285714,1,train,0.0,0.0,0.0,2.0,12.0,0.557142857142857,2.0,3.0,12.0,0.736904761904762,0.0,0.0,0.0714285714285714
T05772,2024-12-01,79957,16.0,10.0,2,11.0,45,95600.0,3.391823104918894,0.875,0,train,4.0,0.0,6.0,2.0,11.655555555555557,0.8208041958041958,9.0,3.0,19.869444444444444,0.8680740555740555,4.0,-1.0,0.10576923076923073
T05774,2024-12-01,40966,10.0,7.0,1,10.428571428571429,30,18500.0,0.4393887614119025,0.9,1,train,1.0,0.0,2.0,1.0,11.565079365079365,0.887962962962963,4.0,1.0,12.882539682539681,0.9439814814814814,1.0,0.0,0.011111111111111183
T05791,2024-12-01,178496,21.0,10.0,3,5.3,30,136500.0,0.5042129795625673,0.8571428571428571,0,train,0.0,0.0,3.0,0.0,5.422222222222222,0.8409258440218191,6.0,0.0,5.957142857142858,0.8070013835493711,0.0,0.0,0.015037593984962405
T05792,2024-12-01,150251,8.0,3.0,4,2.333333333333333,5,95000.0,0.4059873145603024,0.5,0,train,0.0,2.0,2.0,2.0,2.5555555555555554,0.5888888888888889,3.0,4.0,2.944444444444444,0.5722222222222222,0.0,2.0,-0.16666666666666663
T05798,2024-12-01,83800,3.0,2.0,0,6.0,7,0.0,0.1730310262529833,1.0,1,train,1.0,0.0,2.0,0.0,6.5,1.0,2.0,0.0,6.5,1.0,1.0,0.0,0.0
T05804,2024-12-01,59003,17.0,10.0,3,3.4,15,215100.0,1.206718302459197,0.8235294117647058,1,train,1.0,0.0,4.0,0.0,3.5314814814814817,0.8072478991596638,9.0,2.0,3.668518518518519,0.6956694041252866,1.0,0.0,0.011029411764705843
T05813,2024-12-01,73229,2.0,0.0,2,0.0,0,31000.0,0.2048368815633151,0.0,0,train,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
T05814,2024-12-01,72366,14.0,7.0,4,5.571428571428571,10,284800.0,1.9539562778100208,0.7142857142857143,1,train,0.0,1.0,3.0,2.0,5.447619047619047,0.7473544973544973,7.0,4.0,4.968571428571428,0.715079365079365,0.0,1.0,-0.0357142857142857
T05817,2024-12-01,110574,7.0,4.0,0,8.25,30,0.0,0.0,1.0,1,train,0.0,0.0,1.0,0.0,8.25,1.0,3.0,1.0,6.236111111111111,0.9666666666666667,0.0,0.0,0.0
T05821,2024-12-01,123155,12.0,8.0,1,4.375,15,42500.0,0.341033656773984,0.9166666666666666,1,train,0.0,1.0,0.0,1.0,4.375,0.9722222222222222,4.0,1.0,4.5396825396825395,0.9861111111111112,0.0,1.0,-0.08333333333333337
T05833,2024-12-01,138049,12.0,5.0,3,8.2,30,16500.0,0.0724380473599953,0.75,0,train,2.0,0.0,3.0,1.0,5.01111111111111,0.6583333333333333,5.0,3.0,3.672222222222222,0.5375,2.0,-1.0,0.15000000000000002
T05841,2024-12-01,240823,17.0,11.0,3,9.545454545454543,30,39300.0,0.1046411679947513,0.8235294117647058,1,train,2.0,0.0,4.0,0.0,10.380892255892254,0.8030812324929971,7.0,2.0,9.706319143819142,0.7634934781993605,2.0,0.0,0.0235294117647058
T05844,2024-12-01,205004,40.0,18.0,10,5.222222222222222,15,75000.0,0.1365827008253497,0.75,1,train,1.0,2.0,5.0,4.0,4.898910675381264,0.7696759259259259,10.0,8.0,4.07990405563935,0.7880861309170132,1.0,2.0,-0.02777777777777779
T05847,2024-12-01,204897,8.0,4.0,2,5.5,15,14000.0,0.0317232560750035,0.75,0,train,1.0,0.0,1.0,2.0,6.5,0.7658730158730158,2.0,2.0,6.75,0.8829365079365079,1.0,0.0,0.0357142857142857
T05853,2024-12-01,129629,7.0,6.0,0,2.5,5,0.0,0.0393430482376628,1.0,0,train,1.0,0.0,3.0,0.0,2.6833333333333336,1.0,5.0,0.0,2.6750000000000003,1.0,1.0,0.0,0.0
T05863,2024-12-01,63855,8.0,6.0,0,9.5,30,0.0,0.1143215096703468,1.0,0,train,0.0,0.0,2.0,0.0,10.0,1.0,4.0,0.0,9.444444444444445,1.0,0.0,0.0,0.0
T05864,2024-12-01,159829,17.0,9.0,5,7.333333333333333,30,135500.0,0.3328557395716672,0.7058823529411765,0,train,1.0,1.0,3.0,3.0,7.795634920634921,0.7361488185017597,8.0,3.0,9.883928571428571,0.7531152942917649,1.0,1.0,-0.027450980392156765
T05872,2024-12-01,241838,4.0,3.0,0,15.333333333333334,30,0.0,0.1488599806482025,1.0,1,train,3.0,0.0,3.0,1.0,7.666666666666667,0.75,3.0,1.0,7.666666666666667,0.75,3.0,-1.0,0.5
T05875,2024-12-01,99678,7.0,4.0,1,4.5,7,20400.0,0.1996428499769257,0.8571428571428571,1,train,1.0,0.0,2.0,0.0,5.722222222222222,0.8301587301587302,4.0,1.0,5.194444444444445,0.7345238095238096,1.0,0.0,0.023809523809523725
T05884,2024-12-01,161248,4.0,2.0,1,22.5,30,30500.0,0.1860488192101607,0.75,0,train,0.0,1.0,2.0,2.0,15.0,0.75,2.0,2.0,15.0,0.75,0.0,1.0,-0.25
T05892,2024-12-01,101218,15.0,7.0,5,2.2857142857142856,5,349500.0,1.748700823964117,0.6666666666666666,0,train,1.0,1.0,3.0,3.0,2.317460317460317,0.7037037037037036,5.0,3.0,2.714285714285714,0.701058201058201,1.0,1.0,0.0
T05896,2024-12-01,237605,9.0,2.0,4,18.5,30,122000.0,0.1262599692767408,0.5555555555555556,0,train,0.0,0.0,0.0,2.0,18.5,0.5423280423280423,1.0,3.0,16.583333333333332,0.5239417989417989,0.0,0.0,0.05555555555555558
T05898,2024-12-01,190778,3.0,3.0,0,4.666666666666667,10,0.0,0.2337795762614138,1.0,0,train,1.0,0.0,3.0,0.0,5.083333333333334,1.0,3.0,0.0,5.083333333333334,1.0,1.0,0.0,0.0
T05899,2024-12-01,70206,2.0,1.0,0,1.0,1,0.0,0.1082528558812637,1.0,1,train,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
T05901,2024-12-01,36679,17.0,11.0,3,6.2727272727272725,45,271800.0,4.912892936012432,0.8235294117647058,1,train,2.0,0.0,4.0,1.0,6.979797979797979,0.8232277526395174,7.0,2.0,9.068470418470419,0.8204642851701675,2.0,0.0,0.0235294117647058
T05905,2024-12-01,121519,6.0,2.0,1,23.5,45,29900.0,0.2419374747981797,0.8333333333333334,0,train,0.0,0.0,0.0,0.0,23.5,0.8111111111111112,2.0,1.0,16.333333333333332,0.8305555555555556,0.0,0.0,0.033333333333333326
T05910,2024-12-01,216715,7.0,2.0,1,5.5,10,22500.0,0.1015158157026509,0.8571428571428571,0,train,1.0,0.0,1.0,1.0,2.5,0.8301587301587302,2.0,1.0,1.75,0.915079365079365,1.0,0.0,0.023809523809523725
T05912,2024-12-01,83659,20.0,5.0,9,8.8,15,454500.0,0.0,0.55,0,train,0.0,0.0,0.0,3.0,8.8,0.5703703703703704,4.0,4.0,10.311111111111112,0.5818121693121693,0.0,0.0,0.0
T05913,2024-12-01,187809,16.0,8.0,4,2.75,7,89600.0,0.2332156605913454,0.75,1,train,0.0,1.0,3.0,1.0,2.611111111111111,0.7619047619047619,6.0,1.0,2.9055555555555554,0.7085137085137085,0.0,1.0,-0.0357142857142857
T05930,2024-12-01,36897,3.0,2.0,1,2.0,3,17500.0,0.921484131501206,0.6666666666666666,1,train,2.0,1.0,2.0,1.0,2.0,0.6666666666666666,2.0,1.0,2.0,0.6666666666666666,0.0,0.0,0.0
T05932,2024-12-01,116656,4.0,0.0,1,0.0,0,35500.0,0.600054862158826,0.75,1,train,0.0,0.0,0.0,1.0,0.0,0.625,0.0,1.0,0.0,0.625,0.0,0.0,0.25
T05938,2024-12-01,70534,2.0,1.0,0,30.0,30,0.0,0.1729662290526554,1.0,1,train,1.0,0.0,1.0,0.0,30.0,1.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0
T05939,2024-12-01,238030,7.0,3.0,0,7.333333333333333,15,0.0,0.0819224467504096,1.0,1,train,1.0,0.0,2.0,0.0,10.277777777777777,1.0,3.0,0.0,12.638888888888888,1.0,1.0,0.0,0.0
T05944,2024-12-01,100609,17.0,13.0,2,9.923076923076923,45,281000.0,2.7830512180818814,0.8823529411764706,0,train,2.0,0.0,4.0,0.0,9.892540792540792,0.8607843137254902,11.0,1.0,10.574974099974101,0.8339515604221487,2.0,0.0,0.015686274509803866
T05946,2024-12-01,239750,10.0,5.0,2,8.4,15,59000.0,0.3053180396246089,0.8,0,train,2.0,0.0,2.0,0.0,9.688888888888888,0.7428571428571429,3.0,0.0,10.011111111111111,0.7047619047619048,2.0,0.0,0.08571428571428574
T05948,2024-12-01,100079,18.0,13.0,2,6.0,30,44100.0,0.5545618961020794,0.8888888888888888,0,train,3.0,0.0,7.0,1.0,6.866666666666667,0.8907407407407408,12.0,1.0,10.127777777777778,0.8632275132275131,3.0,0.0,0.022222222222222143
T05949,2024-12-01,226087,6.0,2.0,1,5.5,10,72500.0,0.3184614772189467,0.8333333333333334,0,train,0.0,1.0,1.0,1.0,7.0,0.9444444444444445,1.0,1.0,8.5,0.9722222222222222,0.0,1.0,-0.16666666666666663
T05954,2024-12-01,209932,9.0,3.0,5,4.666666666666667,10,275100.0,0.4206123887735076,0.4444444444444444,0,train,0.0,1.0,2.0,2.0,4.944444444444445,0.48148148148148145,2.0,3.0,2.9722222222222228,0.3796296296296296,0.0,1.0,-0.05555555555555558
T05958,2024-12-01,139843,8.0,5.0,1,9.0,30,60500.0,0.4290525803937272,0.875,0,train,1.0,0.0,5.0,1.0,12.166666666666666,0.9107142857142857,5.0,1.0,12.166666666666666,0.9107142857142857,1.0,0.0,0.017857142857142905
T05970,2024-12-01,137851,23.0,8.0,7,8.125,30,1053500.0,3.304292315616136,0.6956521739130435,1,train,0.0,2.0,4.0,5.0,8.75,0.7219425375031783,8.0,6.0,12.875,0.7887490465293668,0.0,2.0,-0.041189931350114395
T05972,2024-12-01,202412,17.0,6.0,9,8.0,30,118800.0,0.1254866312273976,0.4705882352941176,1,train,1.0,1.0,2.0,4.0,5.066666666666666,0.49190548014077423,4.0,6.0,4.783333333333333,0.5201951643128113,1.0,1.0,0.003921568627450911
T05977,2024-12-01,132185,8.0,5.0,1,5.2,10,47100.0,0.3525362181790672,0.875,1,train,1.0,0.0,3.0,0.0,5.427777777777777,0.8551587301587302,4.0,0.0,6.213888888888889,0.7970238095238096,1.0,0.0,0.017857142857142905
T05980,2024-12-01,88062,24.0,10.0,4,10.0,45,35600.0,0.1907746814744157,0.8333333333333334,0,train,2.0,0.0,4.0,0.0,12.361111111111109,0.8097643097643098,8.0,2.0,14.013888888888888,0.7576599326599327,2.0,0.0,0.015151515151515138
T05988,2024-12-01,163204,11.0,7.0,2,9.857142857142858,30,332000.0,2.9680645082228376,0.8181818181818182,1,train,1.0,1.0,4.0,2.0,8.396825396825397,0.8421717171717171,7.0,2.0,7.038095238095238,0.9053030303030303,1.0,1.0,-0.05681818181818177
T05993,2024-12-01,120953,7.0,4.0,2,2.25,5,50400.0,0.2042115532479558,0.7142857142857143,1,train,0.0,1.0,2.0,2.0,2.388888888888889,0.7658730158730158,4.0,2.0,2.5416666666666665,0.8244047619047619,0.0,1.0,-0.11904761904761907
T05995,2024-12-01,161705,4.0,2.0,2,2.0,3,89800.0,0.2745740700658606,0.5,1,train,1.0,0.0,2.0,2.0,2.6666666666666665,0.4444444444444444,2.0,2.0,2.6666666666666665,0.4444444444444444,1.0,0.0,0.16666666666666669
T05997,2024-12-01,95058,24.0,13.0,3,11.0,45,234600.0,2.4521870857792085,0.875,1,train,2.0,0.0,4.0,2.0,12.606060606060604,0.8756265664160402,10.0,4.0,11.643771043771045,0.9107299498746867,2.0,0.0,0.017857142857142905
T05998,2024-12-01,90964,11.0,5.0,4,8.4,30,64400.0,0.3429928323292731,0.6363636363636364,0,train,1.0,1.0,2.0,2.0,10.161111111111111,0.6724386724386724,3.0,5.0,8.302777777777779,0.6251082251082251,1.0,1.0,-0.030303030303030276
T05999,2024-12-01,224389,3.0,2.0,1,2.0,3,9300.0,0.0392176087063091,0.6666666666666666,0,train,1.0,0.0,2.0,1.0,2.6666666666666665,0.5555555555555555,2.0,1.0,2.6666666666666665,0.5555555555555555,1.0,0.0,0.16666666666666663
T00011,2025-01-01,234437,5.0,3.0,1,3.333333333333333,5,13700.0,0.0563051054227788,0.8,0,train,0.0,0.0,2.0,0.0,3.0555555555555554,0.7388888888888889,3.0,1.0,3.0416666666666665,0.6791666666666667,0.0,0.0,0.050000000000000044
T00015,2025-01-01,198991,20.0,10.0,6,16.8,45,75000.0,0.1206084697297867,0.7,1,train,1.0,1.0,2.0,1.0,17.52592592592593,0.7093681917211329,7.0,3.0,15.012962962962964,0.701410286336757,1.0,1.0,-0.022222222222222254
T00020,2025-01-01,39750,4.0,2.0,0,16.0,30,0.0,1.6327044025157234,1.0,0,train,1.0,0.0,2.0,1.0,6.666666666666667,0.8888888888888888,2.0,1.0,6.666666666666667,0.8888888888888888,1.0,-1.0,0.33333333333333337
