tenant_id,property_id,preferred_city,property_city,max_budget,monthly_rent,budget_gap,min_bedrooms,property_bedrooms,city_match,budget_match,bedroom_match,furnishing_match,parking_match,amenity_match,match_score,match_label,approx_distance_km,distance_match
T00313,P04134,Hyderabad,Bangalore,56384,14000,0,1,2,0,1,1,0,0,1,0.48,0,503.6,0
T00314,P00318,Chennai,Chennai,35337,15000,0,1,2,1,1,1,0,1,1,0.88,1,10.0,1
T00314,P01761,Chennai,Chennai,35337,12000,0,1,2,1,1,1,0,1,1,0.88,1,7.1,1
T00314,P07706,Chennai,Hyderabad,35337,32600,0,1,3,0,1,1,0,0,0,0.4,0,516.8,0
T00315,P08838,Kolkata,Hyderabad,78931,7500,0,3,2,0,1,0,0,1,0,0.32,0,1182.3,0
T00315,P01121,Kolkata,Kolkata,78931,20000,0,3,3,1,1,1,0,1,1,0.88,1,9.7,1
T00315,P00854,Kolkata,Hyderabad,78931,44000,0,3,3,0,1,1,0,1,1,0.58,0,1187.9,0
T00316,P05734,Chennai,Bangalore,29227,7000,0,1,1,0,1,1,0,0,0,0.4,0,299.4,0
T00316,P01001,Chennai,Chennai,29227,9500,0,1,2,1,1,1,0,1,1,0.88,1,11.5,0
T00316,P03674,Chennai,Bangalore,29227,10000,0,1,2,0,1,1,0,0,1,0.48,0,293.3,0
T00317,P00660,Delhi,Delhi,49862,32000,0,1,3,1,1,1,0,1,0,0.8,1,2.6,1
T00317,P01125,Delhi,Mumbai,49862,79500,29638.0,1,2,0,0,1,0,1,0,0.28,0,1147.5,0
T00317,P00441,Delhi,Delhi,49862,12000,0,1,2,1,1,1,0,1,1,0.88,1,7.7,1
T00318,P01281,Bangalore,Bangalore,46145,22000,0,3,3,1,1,1,0,1,1,0.88,1,11.2,1
T00318,P04052,Bangalore,Mumbai,46145,17000,0,3,1,0,1,0,0,1,1,0.4,0,850.3,0
T00318,P00509,Bangalore,Mumbai,46145,26500,0,3,1,0,1,0,0,1,1,0.4,0,853.8,0
T00319,P03267,Delhi,Chennai,20603,7000,0,2,1,0,1,0,0,1,1,0.4,0,1755.2,0
T00319,P00441,Delhi,Delhi,20603,12000,0,2,2,1,1,1,0,1,1,0.88,1,3.4,1
T00319,P00334,Delhi,Delhi,20603,7500,0,2,1,1,1,0,0,1,1,0.7,1,6.9,1
T00320,P00601,Hyderabad,Hyderabad,18103,16000,0,1,2,1,1,1,0,1,1,0.88,1,4.2,1
T00320,P02497,Hyderabad,Bangalore,18103,15000,0,1,2,0,1,1,0,1,0,0.5,0,509.0,0
T00320,P03909,Hyderabad,Delhi,18103,15500,0,1,2,0,1,1,0,1,0,0.5,0,1256.6,0
T00321,P02069,Hyderabad,Mumbai,118076,50000,0,3,2,0,1,0,0,1,0,0.32,0,625.0,0
T00321,P07759,Hyderabad,Delhi,118076,7400,0,3,2,0,1,0,0,1,0,0.32,0,1261.2,0
T00321,P00681,Hyderabad,Hyderabad,118076,20000,0,3,3,1,1,1,0,1,1,0.88,1,4.8,1
T00322,P09241,Delhi,Bangalore,53135,11400,0,3,2,0,1,0,0,1,1,0.4,0,1741.7,0
T00322,P05561,Delhi,Delhi,53135,16500,0,3,4,1,1,1,0,1,1,0.88,1,8.2,1
T00322,P01875,Delhi,Chennai,53135,36000,0,3,3,0,1,1,0,1,0,0.5,0,1758.5,0
T00323,P04681,Bangalore,Bangalore,18270,11000,0,2,2,1,1,1,0,1,1,0.88,1,4.8,1
T00323,P03572,Bangalore,Hyderabad,18270,35000,16730.0,2,3,0,0,1,0,1,0,0.28,0,505.9,0
T00323,P07620,Bangalore,Bangalore,18270,18000,0,2,2,1,1,1,0,1,0,0.8,1,4.5,1
T00324,P04199,Delhi,Kolkata,94916,8000,0,1,3,0,1,1,0,1,1,0.58,0,1306.0,0
T00324,P06044,Delhi,Mumbai,94916,15300,0,1,1,0,1,1,0,1,0,0.5,0,1151.3,0
T00324,P01841,Delhi,Delhi,94916,22000,0,1,2,1,1,1,0,1,1,0.88,1,8.9,1
T00325,P02750,Delhi,Hyderabad,76130,15000,0,2,3,0,1,1,0,1,1,0.58,0,1255.4,0
T00325,P01481,Delhi,Delhi,76130,6000,0,2,2,1,1,1,0,1,1,0.88,1,5.0,0
T00325,P09927,Delhi,Kolkata,76130,8200,0,2,3,0,1,1,0,1,0,0.5,0,1311.9,0
T00326,P09950,Delhi,Bangalore,81828,15600,0,1,2,0,1,1,0,1,0,0.5,0,1745.4,0
T00326,P01877,Delhi,Hyderabad,81828,45000,0,1,3,0,1,1,0,1,1,0.58,0,1255.5,0
T00326,P00121,Delhi,Delhi,81828,20000,0,1,2,1,1,1,0,1,1,0.88,1,5.2,1
T00327,P05097,Delhi,Chennai,110613,14900,0,1,2,0,1,1,0,1,0,0.5,0,1760.7,0
T00327,P00441,Delhi,Delhi,110613,12000,0,1,2,1,1,1,0,1,1,0.88,1,2.6,1
T00327,P02684,Delhi,Chennai,110613,12000,0,1,1,0,1,1,0,1,0,0.5,0,1760.1,0
T00328,P00561,Kolkata,Kolkata,68659,13000,0,2,2,1,1,1,0,1,1,0.88,1,5.3,1
T00328,P09482,Kolkata,Mumbai,68659,180200,111541.0,2,2,0,0,1,0,1,0,0.28,0,1658.4,0
T00328,P01772,Kolkata,Hyderabad,68659,6000,0,2,1,0,1,0,0,1,0,0.32,0,1181.9,0
T00329,P05112,Kolkata,Hyderabad,42218,10800,0,1,1,0,1,1,0,1,0,0.5,0,1186.0,0
T00329,P01161,Kolkata,Kolkata,42218,4600,0,1,2,1,1,1,0,1,1,0.88,1,7.7,1
T00329,P00421,Kolkata,Delhi,42218,16000,0,1,3,0,1,1,0,1,0,0.5,0,1304.2,0
T00330,P09434,Kolkata,Chennai,82140,9400,0,3,2,0,1,0,0,1,0,0.32,0,1358.4,0
T00330,P06150,Kolkata,Kolkata,82140,5100,0,3,1,1,1,0,0,1,0,0.62,0,6.7,1
T00330,P06041,Kolkata,Kolkata,82140,19600,0,3,4,1,1,1,0,1,1,0.88,1,9.6,1
T00331,P00561,Kolkata,Kolkata,93096,13000,0,2,2,1,1,1,0,1,1,0.88,1,4.0,1
T00331,P06499,Kolkata,Hyderabad,93096,33300,0,2,3,0,1,1,0,1,0,0.5,0,1182.2,0
T00331,P03250,Kolkata,Hyderabad,93096,25000,0,2,3,0,1,1,0,1,0,0.5,0,1190.2,0
T00332,P09701,Delhi,Kolkata,107444,4600,0,1,2,0,1,1,0,1,1,0.58,0,1306.8,0
T00332,P00761,Delhi,Delhi,107444,13000,0,1,1,1,1,1,0,1,1,0.88,1,4.6,1
T00332,P01246,Delhi,Mumbai,107444,60000,0,1,3,0,1,1,0,1,0,0.5,0,1152.3,0
T00333,P01670,Mumbai,Kolkata,24377,18000,0,3,2,0,1,0,0,1,0,0.32,0,1659.3,0
T00333,P03979,Mumbai,Chennai,24377,45000,20623.0,3,3,0,0,1,0,1,0,0.28,0,1034.0,0
T00333,P00161,Mumbai,Mumbai,24377,83000,58623.0,3,3,1,0,1,0,1,1,0.66,1,3.0,1
T00334,P09838,Bangalore,Chennai,105445,9500,0,1,2,0,1,1,0,1,0,0.5,0,296.5,0
T00334,P04942,Bangalore,Delhi,105445,30500,0,1,2,0,1,1,0,1,1,0.58,0,1742.4,0
T00334,P01081,Bangalore,Bangalore,105445,8500,0,1,1,1,1,1,0,1,1,0.88,1,11.6,0
T00335,P01984,Mumbai,Bangalore,108685,10000,0,3,2,0,1,0,0,1,0,0.32,0,846.2,0
T00335,P09273,Mumbai,Mumbai,108685,41000,0,3,2,1,1,0,0,1,1,0.7,1,10.1,1
T00335,P03641,Mumbai,Mumbai,108685,75000,0,3,3,1,1,1,0,0,1,0.78,1,9.4,1
T00336,P00673,Bangalore,Kolkata,16228,4500,0,3,2,0,1,0,0,1,0,0.32,0,1569.2,0
T00336,P00041,Bangalore,Bangalore,16228,9500,0,3,1,1,1,0,0,1,1,0.7,1,3.9,1
T00336,P05689,Bangalore,Hyderabad,16228,12800,0,3,2,0,1,0,0,1,0,0.32,0,506.4,0
T00337,P07019,Delhi,Chennai,14400,16200,1800.0,1,2,0,0,1,0,1,0,0.28,0,1760.5,0
T00337,P00761,Delhi,Delhi,14400,13000,0,1,1,1,1,1,0,1,1,0.88,1,9.5,1
T00337,P08729,Delhi,Chennai,14400,15500,1100.0,1,2,0,0,1,0,1,1,0.36,0,1758.5,0
T00338,P06072,Chennai,Hyderabad,31583,10500,0,1,2,0,1,1,0,1,0,0.5,0,516.6,0
T00338,P02081,Chennai,Chennai,31583,20000,0,1,3,1,1,1,0,1,1,0.88,1,3.5,1
T00338,P01130,Chennai,Hyderabad,31583,8500,0,1,1,0,1,1,0,1,0,0.5,0,516.8,0
T00339,P05591,Hyderabad,Hyderabad,80391,11200,0,3,2,1,1,0,0,1,0,0.62,0,3.4,1
T00339,P08290,Hyderabad,Hyderabad,80391,69900,0,3,3,1,1,1,0,1,0,0.8,1,2.7,1
T00339,P00961,Hyderabad,Hyderabad,80391,18000,0,3,3,1,1,1,0,1,1,0.88,1,7.8,0
T00340,P00208,Bangalore,Chennai,22770,45000,22230.0,2,3,0,0,1,0,1,0,0.28,0,292.2,0
T00340,P00801,Bangalore,Bangalore,22770,22500,0,2,2,1,1,1,0,1,1,0.88,1,8.7,1
T00340,P06883,Bangalore,Mumbai,22770,24500,1730.0,2,1,0,0,0,0,1,0,0.1,0,845.8,0
T00341,P01730,Delhi,Mumbai,80381,50000,0,1,2,0,1,1,0,1,0,0.5,0,1150.6,0
T00341,P08032,Delhi,Chennai,80381,27400,0,1,3,0,1,1,0,1,1,0.58,0,1756.0,0
T00341,P00121,Delhi,Delhi,80381,20000,0,1,2,1,1,1,0,1,1,0.88,1,6.2,1
T00342,P01281,Bangalore,Bangalore,35870,22000,0,3,3,1,1,1,0,1,1,0.88,1,7.5,1
T00342,P05935,Bangalore,Kolkata,35870,7300,0,3,1,0,1,0,0,0,1,0.3,0,1564.8,0
T00342,P07103,Bangalore,Hyderabad,35870,12800,0,3,1,0,1,0,0,0,0,0.22,0,504.1,0
T00343,P01281,Bangalore,Bangalore,67143,22000,0,1,3,1,1,1,0,1,1,0.88,1,7.6,0
T00343,P07533,Bangalore,Bangalore,67143,72000,4857.0,1,3,1,0,1,0,1,0,0.58,0,6.8,0
T00343,P02507,Bangalore,Hyderabad,67143,25000,0,1,3,0,1,1,0,1,0,0.5,0,503.2,0
T00344,P07136,Bangalore,Delhi,103481,13600,0,2,2,0,1,1,0,0,1,0.48,0,1746.1,0
T00344,P00081,Bangalore,Bangalore,103481,16000,0,2,2,1,1,1,0,1,1,0.88,1,3.5,1
T00344,P02886,Bangalore,Hyderabad,103481,12000,0,2,2,0,1,1,0,0,0,0.4,0,504.7,0
T00345,P08549,Chennai,Hyderabad,115903,5700,0,3,1,0,1,0,0,1,0,0.32,0,519.3,0
T00345,P02081,Chennai,Chennai,115903,20000,0,3,3,1,1,1,0,1,1,0.88,1,2.3,1
T00345,P04426,Chennai,Hyderabad,115903,13000,0,3,2,0,1,0,0,1,1,0.4,0,523.0,0
T00346,P08818,Bangalore,Hyderabad,21891,9100,0,1,2,0,1,1,0,1,1,0.58,0,507.0,0
T00346,P07922,Bangalore,Bangalore,21891,31700,9809.0,1,2,1,0,1,0,1,1,0.66,1,3.9,1
T00346,P00041,Bangalore,Bangalore,21891,9500,0,1,1,1,1,1,0,1,1,0.88,1,6.8,1
T00347,P07137,Chennai,Bangalore,22312,25800,3488.0,3,2,0,0,0,0,1,0,0.1,0,296.2,0
T00347,P07617,Chennai,Kolkata,22312,20700,0,3,3,0,1,1,0,1,0,0.5,0,1365.0,0
T00347,P02081,Chennai,Chennai,22312,20000,0,3,3,1,1,1,0,1,1,0.88,1,5.7,1
T00348,P04398,Bangalore,Kolkata,16908,18000,1092.0,2,2,0,0,1,0,1,0,0.28,0,1564.8,0
T00348,P01241,Bangalore,Bangalore,16908,16500,0,2,2,1,1,1,0,1,1,0.88,1,6.7,0
T00348,P09708,Bangalore,Delhi,16908,19100,2192.0,2,2,0,0,1,0,1,0,0.28,0,1740.0,0
T00349,P05281,Mumbai,Chennai,71539,9100,0,2,1,0,1,0,0,1,0,0.32,0,1039.5,0
T00349,P00321,Mumbai,Mumbai,71539,60000,0,2,2,1,1,1,0,1,1,0.88,1,8.0,1
T00349,P04023,Mumbai,Hyderabad,71539,24000,0,2,3,0,1,1,0,1,0,0.5,0,621.9,0
T00350,P00081,Bangalore,Bangalore,30036,16000,0,2,2,1,1,1,0,1,1,0.88,1,5.2,1
T00350,P01420,Bangalore,Chennai,30036,7000,0,2,2,0,1,1,0,0,0,0.4,0,296.0,0
T00350,P04570,Bangalore,Mumbai,30036,65000,34964.0,2,2,0,0,1,0,1,0,0.28,0,851.8,0
T00351,P07386,Kolkata,Chennai,99106,16600,0,2,2,0,1,1,0,1,1,0.58,0,1357.9,0
T00351,P03996,Kolkata,Mumbai,99106,150000,50894.0,2,4,0,0,1,0,1,0,0.28,0,1657.3,0
T00351,P01561,Kolkata,Kolkata,99106,9000,0,2,2,1,1,1,0,1,1,0.88,1,5.9,1
T00352,P09337,Hyderabad,Kolkata,70579,10100,0,1,2,0,1,1,0,0,1,0.48,0,1187.9,0
T00352,P00601,Hyderabad,Hyderabad,70579,16000,0,1,2,1,1,1,0,1,1,0.88,1,6.6,1
T00352,P07614,Hyderabad,Mumbai,70579,241100,170521.0,1,4,0,0,1,0,0,1,0.26,0,624.9,0
T00353,P00881,Delhi,Delhi,119465,110000,0,3,3,1,1,1,0,1,1,0.88,1,7.4,1
T00353,P06210,Delhi,Hyderabad,119465,16200,0,3,3,0,1,1,0,1,0,0.5,0,1260.9,0
T00353,P10000,Delhi,Delhi,119465,27200,0,3,3,1,1,1,0,1,0,0.8,1,9.7,1
T00354,P00471,Chennai,Chennai,69322,26000,0,1,2,1,1,1,0,1,1,0.88,1,4.7,1
T00354,P05512,Chennai,Bangalore,69322,17700,0,1,3,0,1,1,0,1,0,0.5,0,295.4,0
T00354,P01761,Chennai,Chennai,69322,12000,0,1,2,1,1,1,0,1,1,0.88,1,11.3,0
T00355,P00521,Hyderabad,Hyderabad,33004,25000,0,2,2,1,1,1,0,1,1,0.88,1,5.0,1
T00355,P08099,Hyderabad,Chennai,33004,11300,0,2,1,0,1,0,0,1,1,0.4,0,520.3,0
T00355,P05326,Hyderabad,Hyderabad,33004,22800,0,2,3,1,1,1,0,1,0,0.8,1,9.0,1
T00356,P02980,Bangalore,Mumbai,78920,130000,51080.0,3,3,0,0,1,0,1,0,0.28,0,846.1,0
T00356,P00721,Bangalore,Bangalore,78920,35000,0,3,3,1,1,1,0,1,1,0.88,1,6.0,1
T00356,P07989,Bangalore,Mumbai,78920,44200,0,3,3,0,1,1,0,1,0,0.5,0,845.1,0
T00357,P05814,Hyderabad,Bangalore,88761,14200,0,3,2,0,1,0,0,1,0,0.32,0,503.4,0
T00357,P05681,Hyderabad,Hyderabad,88761,15600,0,3,3,1,1,1,0,1,1,0.88,1,2.4,1
T00357,P03476,Hyderabad,Mumbai,88761,150000,61239.0,3,3,0,0,1,0,1,0,0.28,0,624.3,0
T00358,P00241,Hyderabad,Hyderabad,53695,12000,0,1,2,1,1,1,0,1,1,0.88,1,3.4,1
T00358,P05577,Hyderabad,Chennai,53695,10900,0,1,2,0,1,1,0,1,0,0.5,0,520.7,0
T00358,P04233,Hyderabad,Hyderabad,53695,24000,0,1,3,1,1,1,0,1,0,0.8,1,10.2,0
T00359,P04582,Delhi,Bangalore,52880,10000,0,1,1,0,1,1,0,1,0,0.5,0,1742.5,0
T00359,P09768,Delhi,Mumbai,52880,41800,0,1,1,0,1,1,0,1,1,0.58,0,1152.0,0
T00359,P00121,Delhi,Delhi,52880,20000,0,1,2,1,1,1,0,1,1,0.88,1,5.0,1
T00360,P09107,Mumbai,Mumbai,54199,51300,0,1,2,1,1,1,0,1,1,0.88,1,11.3,1
T00360,P04527,Mumbai,Chennai,54199,15000,0,1,2,0,1,1,0,1,1,0.58,0,1039.5,0
T00360,P02001,Mumbai,Mumbai,54199,25000,0,1,1,1,1,1,0,1,1,0.88,1,2.4,1
T00361,P08465,Mumbai,Delhi,89156,21000,0,3,2,0,1,0,0,1,1,0.4,0,1153.4,0
T00361,P00167,Mumbai,Kolkata,89156,15000,0,3,2,0,1,0,0,1,1,0.4,0,1657.2,0
T00361,P03641,Mumbai,Mumbai,89156,75000,0,3,3,1,1,1,0,1,1,0.88,1,8.7,1
T00362,P00801,Bangalore,Bangalore,36990,22500,0,1,2,1,1,1,0,1,1,0.88,1,6.0,1
T00362,P01403,Bangalore,Bangalore,36990,7500,0,1,1,1,1,1,0,1,0,0.8,1,8.7,1
T00362,P03131,Bangalore,Bangalore,36990,14500,0,1,1,1,1,1,0,1,0,0.8,1,2.4,1
T00363,P03955,Chennai,Bangalore,67287,3500000,3432713.0,3,3,0,0,1,0,1,1,0.36,0,292.0,0
T00363,P08081,Chennai,Chennai,67287,17500,0,3,3,1,1,1,0,1,1,0.88,1,5.6,1
T00363,P06659,Chennai,Bangalore,67287,19400,0,3,2,0,1,0,0,0,0,0.22,0,290.8,0
T00364,P09097,Delhi,Kolkata,90379,7200,0,2,1,0,1,0,0,0,1,0.3,0,1307.4,0
T00364,P08005,Delhi,Chennai,90379,10700,0,2,2,0,1,1,0,1,0,0.5,0,1757.8,0
T00364,P00121,Delhi,Delhi,90379,20000,0,2,2,1,1,1,0,1,1,0.88,1,8.6,1
T00365,P03938,Chennai,Delhi,88380,20000,0,1,2,0,1,1,0,0,0,0.4,0,1756.5,0
T00365,P07801,Chennai,Delhi,88380,5000,0,1,1,0,1,1,0,1,1,0.58,0,1755.9,0
T00365,P01001,Chennai,Chennai,88380,9500,0,1,2,1,1,1,0,1,1,0.88,1,9.0,1
T00366,P01281,Bangalore,Bangalore,92551,22000,0,2,3,1,1,1,0,1,1,0.88,1,2.9,1
T00366,P07343,Bangalore,Chennai,92551,99700,7149.0,2,3,0,0,1,0,1,0,0.28,0,291.6,0
T00366,P08042,Bangalore,Mumbai,92551,51000,0,2,3,0,1,1,0,1,1,0.58,0,845.8,0
T00367,P01525,Delhi,Mumbai,47624,25000,0,1,1,0,1,1,0,1,0,0.5,0,1148.5,0
T00367,P01881,Delhi,Delhi,47624,9500,0,1,1,1,1,1,0,1,1,0.88,1,6.9,0
T00367,P00283,Delhi,Kolkata,47624,13000,0,1,4,0,1,1,0,0,0,0.4,0,1311.2,0
T00368,P03631,Bangalore,Hyderabad,66068,20000,0,2,3,0,1,1,0,1,0,0.5,0,502.1,0
T00368,P04821,Bangalore,Mumbai,66068,48200,0,2,2,0,1,1,0,1,1,0.58,0,850.2,0
T00368,P01241,Bangalore,Bangalore,66068,16500,0,2,2,1,1,1,0,1,1,0.88,1,8.6,1
T00369,P03987,Hyderabad,Mumbai,108928,40000,0,1,2,0,1,1,0,0,0,0.4,0,624.7,0
T00369,P02361,Hyderabad,Hyderabad,108928,20000,0,1,6,1,1,1,0,1,1,0.88,1,11.4,0
T00369,P06626,Hyderabad,Delhi,108928,7800,0,1,1,0,1,1,0,1,0,0.5,0,1257.7,0
T00370,P09529,Hyderabad,Chennai,39057,2900,0,3,1,0,1,0,0,0,0,0.22,0,517.9,0
T00370,P05017,Hyderabad,Kolkata,39057,7800,0,3,2,0,1,0,0,1,0,0.32,0,1185.9,0
T00370,P08561,Hyderabad,Hyderabad,39057,33000,0,3,6,1,1,1,0,1,1,0.88,1,5.9,1
T00371,P03081,Mumbai,Mumbai,54684,42000,0,2,2,1,1,1,0,1,1,0.88,1,4.5,1
T00371,P07754,Mumbai,Kolkata,54684,5500,0,2,2,0,1,1,0,1,0,0.5,0,1661.7,0
T00371,P06047,Mumbai,Mumbai,54684,228200,173516.0,2,3,1,0,1,0,1,0,0.58,0,8.3,0
T00372,P08699,Mumbai,Hyderabad,79440,16800,0,1,3,0,1,1,0,0,0,0.4,0,624.9,0
T00372,P09069,Mumbai,Delhi,79440,76600,0,1,3,0,1,1,0,0,0,0.4,0,1152.4,0
T00372,P04601,Mumbai,Mumbai,79440,44000,0,1,2,1,1,1,0,1,1,0.88,1,3.7,1
T00373,P06972,Delhi,Kolkata,109197,7800,0,2,2,0,1,1,0,1,0,0.5,0,1307.9,0
T00373,P05633,Delhi,Delhi,109197,49000,0,2,3,1,1,1,0,1,1,0.88,1,11.7,1
T00373,P01841,Delhi,Delhi,109197,22000,0,2,2,1,1,1,0,1,1,0.88,1,4.2,1
T00374,P09018,Hyderabad,Hyderabad,98855,21600,0,3,2,1,1,0,0,1,0,0.62,0,3.8,1
T00374,P05420,Hyderabad,Kolkata,98855,13000,0,3,4,0,1,1,0,0,0,0.4,0,1189.4,0
T00374,P02361,Hyderabad,Hyderabad,98855,20000,0,3,6,1,1,1,0,1,1,0.88,1,5.3,1
T00375,P05765,Chennai,Chennai,114165,7700,0,1,2,1,1,1,0,1,0,0.8,1,2.5,1
T00375,P01001,Chennai,Chennai,114165,9500,0,1,2,1,1,1,0,1,1,0.88,1,9.0,0
T00375,P07435,Chennai,Hyderabad,114165,9800,0,1,2,0,1,1,0,1,0,0.5,0,523.9,0
T00376,P04439,Kolkata,Mumbai,64534,15500,0,2,1,0,1,0,0,1,1,0.4,0,1660.1,0
T00376,P01161,Kolkata,Kolkata,64534,4600,0,2,2,1,1,1,0,1,1,0.88,1,11.4,1
T00376,P05024,Kolkata,Delhi,64534,15400,0,2,1,0,1,0,0,1,0,0.32,0,1304.0,0
T00377,P01521,Chennai,Chennai,23315,19000,0,2,2,1,1,1,0,1,1,0.88,1,3.3,1
T00377,P04119,Chennai,Mumbai,23315,32000,8685.0,2,1,0,0,0,0,1,1,0.18,0,1038.2,0
T00377,P03778,Chennai,Bangalore,23315,14000,0,2,2,0,1,1,0,1,0,0.5,0,294.9,0
T00378,P03156,Hyderabad,Bangalore,26870,75000,48130.0,1,3,0,0,1,0,1,0,0.28,0,500.4,0
T00378,P01977,Hyderabad,Mumbai,26870,270000,243130.0,1,3,0,0,1,0,1,0,0.28,0,622.5,0
T00378,P01961,Hyderabad,Hyderabad,26870,15000,0,1,2,1,1,1,0,1,1,0.88,1,7.1,1
T00379,P03481,Kolkata,Kolkata,47551,15000,0,3,3,1,1,1,0,1,1,0.88,1,10.3,1
T00379,P05170,Kolkata,Hyderabad,47551,132800,85249.0,3,4,0,0,1,0,1,1,0.36,0,1185.7,0
T00379,P01959,Kolkata,Bangalore,47551,75000,27449.0,3,3,0,0,1,0,1,1,0.36,0,1565.3,0
T00380,P08780,Bangalore,Delhi,12893,13900,1007.0,1,2,0,0,1,0,1,1,0.36,0,1738.8,0
T00380,P03034,Bangalore,Hyderabad,12893,10500,0,1,1,0,1,1,0,1,0,0.5,0,505.1,0
T00380,P00041,Bangalore,Bangalore,12893,9500,0,1,1,1,1,1,0,1,1,0.88,1,5.8,1
T00381,P03546,Mumbai,Chennai,59134,35000,0,3,3,0,1,1,0,0,0,0.4,0,1041.2,0
T00381,P03721,Mumbai,Mumbai,59134,55000,0,3,3,1,1,1,0,1,1,0.88,1,5.0,1
T00381,P03139,Mumbai,Hyderabad,59134,13000,0,3,1,0,1,0,0,1,1,0.4,0,630.2,0
T00382,P00441,Delhi,Delhi,48703,12000,0,2,2,1,1,1,0,1,1,0.88,1,4.2,1
T00382,P04531,Delhi,Mumbai,48703,1200000,1151297.0,2,4,0,0,1,0,1,1,0.36,0,1155.9,0
T00382,P07934,Delhi,Bangalore,48703,15900,0,2,2,0,1,1,0,1,0,0.5,0,1741.9,0
T00383,P02481,Mumbai,Mumbai,48031,38000,0,1,2,1,1,1,0,1,1,0.88,1,3.8,1
T00383,P08596,Mumbai,Mumbai,48031,58000,9969.0,1,2,1,0,1,0,0,1,0.56,0,9.3,1
T00383,P09660,Mumbai,Kolkata,48031,7800,0,1,2,0,1,1,0,1,0,0.5,0,1657.3,0
T00384,P03481,Kolkata,Kolkata,88155,15000,0,3,3,1,1,1,0,1,1,0.88,1,9.7,1
T00384,P04637,Kolkata,Bangalore,88155,18000,0,3,1,0,1,0,0,1,0,0.32,0,1565.5,0
T00384,P09778,Kolkata,Delhi,88155,9900,0,3,2,0,1,0,0,1,1,0.4,0,1305.2,0
T00385,P01648,Bangalore,Mumbai,36620,98000,61380.0,1,3,0,0,1,0,1,1,0.36,0,852.3,0
T00385,P00081,Bangalore,Bangalore,36620,16000,0,1,2,1,1,1,0,1,1,0.88,1,4.8,1
T00385,P03181,Bangalore,Chennai,36620,12000,0,1,2,0,1,1,0,1,0,0.5,0,298.4,0
T00386,P00561,Kolkata,Kolkata,91565,13000,0,1,2,1,1,1,0,1,1,0.88,1,5.0,1
T00386,P03728,Kolkata,Delhi,91565,25000,0,1,2,0,1,1,0,1,0,0.5,0,1307.5,0
T00386,P04854,Kolkata,Hyderabad,91565,11300,0,1,2,0,1,1,0,1,1,0.58,0,1182.4,0
T00387,P02940,Mumbai,Kolkata,23013,8000,0,2,1,0,1,0,0,1,0,0.32,0,1662.3,0
T00387,P05913,Mumbai,Hyderabad,23013,10800,0,2,2,0,1,1,0,1,1,0.58,0,625.6,0
T00387,P00641,Mumbai,Mumbai,23013,850000,826987.0,2,4,1,0,1,0,1,1,0.66,1,5.9,0
T00388,P04953,Bangalore,Mumbai,13523,37600,24077.0,3,1,0,0,0,0,1,1,0.18,0,851.3,0
T00388,P00232,Bangalore,Delhi,13523,40000,26477.0,3,3,0,0,1,0,0,0,0.18,0,1738.7,0
T00388,P00481,Bangalore,Bangalore,13523,75000,61477.0,3,4,1,0,1,0,1,1,0.66,1,9.3,1
T00389,P02074,Chennai,Mumbai,34608,32000,0,1,1,0,1,1,0,1,1,0.58,0,1041.6,0
T00389,P08752,Chennai,Bangalore,34608,21400,0,1,2,0,1,1,0,1,0,0.5,0,296.9,0
T00389,P01001,Chennai,Chennai,34608,9500,0,1,2,1,1,1,0,1,1,0.88,1,6.2,1
T00390,P00561,Kolkata,Kolkata,118887,13000,0,1,2,1,1,1,0,1,1,0.88,1,2.8,1
T00390,P04495,Kolkata,Bangalore,118887,9500,0,1,2,0,1,1,0,1,0,0.5,0,1561.7,0
T00390,P00746,Kolkata,Bangalore,118887,4500,0,1,1,0,1,1,0,1,0,0.5,0,1564.8,0
T00391,P00441,Delhi,Delhi,84717,12000,0,1,2,1,1,1,0,1,1,0.88,1,6.4,1
T00391,P09067,Delhi,Hyderabad,84717,21300,0,1,3,0,1,1,0,1,0,0.5,0,1262.4,0
T00391,P00894,Delhi,Bangalore,84717,11000,0,1,1,0,1,1,0,1,1,0.58,0,1744.8,0
T00392,P02069,Kolkata,Mumbai,46141,50000,3859.0,2,2,0,0,1,0,1,0,0.28,0,1661.5,0
T00392,P04787,Kolkata,Hyderabad,46141,12900,0,2,2,0,1,1,0,1,1,0.58,0,1182.8,0
T00392,P01561,Kolkata,Kolkata,46141,9000,0,2,2,1,1,1,0,1,1,0.88,1,7.4,1
T00393,P08043,Bangalore,Bangalore,94123,17300,0,2,1,1,1,0,0,1,0,0.62,0,6.4,1
T00393,P00081,Bangalore,Bangalore,94123,16000,0,2,2,1,1,1,0,1,1,0.88,1,5.7,1
T00393,P01681,Bangalore,Mumbai,94123,8500,0,2,1,0,1,0,0,1,0,0.32,0,845.2,0
T00394,P00241,Hyderabad,Hyderabad,81509,12000,0,2,2,1,1,1,0,1,1,0.88,1,8.1,1
T00394,P00201,Hyderabad,Hyderabad,81509,5500,0,2,1,1,1,0,0,1,1,0.7,1,10.3,1
T00394,P09406,Hyderabad,Mumbai,81509,44100,0,2,2,0,1,1,0,1,0,0.5,0,628.8,0
T00395,P07691,Chennai,Kolkata,51027,11200,0,1,2,0,1,1,0,0,0,0.4,0,1359.5,0
